"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"21","1991","平成","3","1","7~8","取鍋を洗浄するためクレーンで工場の床面に降ろし、取鍋のハンガー(重量1t)を倒していたとき、ハンガーが反対側に倒れ、待機中の被災者に当たった。","1","製造業","110","鉄鋼業","","","50~99","2","物上げ装置、運搬機械","21","動力クレーン等","","","6","激突され"
"22","1991","平成","3","1","8~9","通勤のため、オートバイで工場正門に入ったが自転車置場を通り越し、そのまま構外の川に転落した。","1","製造業","114","電気機械器具製造業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","1","墜落、転落"
"23","1991","平成","3","1","10~11","機械に設置された専用点検台の解体撤去作業において、支持用アングルをガス切断したところ、クレーンで仮吊りしていた同点検台が宙吊り状態となり回転した。その際、足場に使用していた作業台(高さ1.5m)から転落した。","3","建設業","303","その他の建設業","","","10~29","3","その他の装置等","37","用具","","","1","墜落、転落"
"24","1991","平成","3","1","11~12","内部階段で2階へ上がる途中、足を踏み外して墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"25","1991","平成","3","1","11~12","ドラグショベルによる路面掘削中、溝内に入りドラグショベルの誘導を行っていたところ、背後の溝壁面が崩壊し、崩壊土砂中のアスファルト片の下敷きとなった。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"26","1991","平成","3","1","11~12","下請事業場の作業指示をした後、乗用車を運転して工事用道路を上っていたところ、スクレーパーを牽引したトラクターが下り坂に停車していたので、その前方約9mに停車した。トラクターの運転者がトラクターに戻り、そのまま発進させたため前方にいた被災者は車ごとトラクターの右キャタピラに押しつぶされた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"27","1991","平成","3","1","11~12","倉庫で作業中、積んであった鋼材24本のうち13本が崩れ落ち、その下敷きになった。","8","商業","","","","","30~49","6","荷","61","荷","","","5","崩壊、倒壊"
"28","1991","平成","3","1","13~14","顧客先で機械搬出のため積み込み作業終了後、大型トラック荷台上で道具を片付けていて、地上に転落した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"29","1991","平成","3","1","16~17","天井クレーンでI型鋼を立て起こした後、転倒防止のための固定作業中、玉掛けしていたクランプを外した直後、I型鋼が横転し下敷きになった。","1","製造業","115","輸送用機械等製造業","","","500~999","5","物質、材料","52","材料","","","5","崩壊、倒壊"
"30","1991","平成","3","1","0~1","事務所兼独身寮(1階事務所、2階独身寮)の寮部分の火災により、3名の寄宿人のうち2名が焼死した。","7","畜産・水産業","","","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","16","火災"
"31","1991","平成","3","1","0~1","事務所兼独身寮(1階事務所、2階独身寮)の寮部分の火災により、3名の寄宿人のうち2名が焼死した。","7","畜産・水産業","","","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","16","火災"
"32","1991","平成","3","1","8~9","工場新築工事にて、アースドリル杭のトレミー管をアースドリルで吊り上げ移動中、過荷重により転倒し運転室がつぶれた。","3","建設業","302","建築工事業","","","1~9","1","動力機械","14","建設機械等","","","2","転倒"
"33","1991","平成","3","1","8~9","ドラグショベルで擁壁裏への土込め作業中、操作レバーが運転手の身体の一部に接触し、バケットが左に急旋回したため近くで擁壁の敷設をしていた被災者に激突した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"34","1991","平成","3","1","9~10","建物の屋根上で足場架設作業中、足場材料を荷上げし同僚と移動しようとしたところ窓ガラスが割れ、8.3m下のコンクリート床面に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"35","1991","平成","3","1","9~10","マンション建設工事現場の5階床で、トラッククレーン(35t)を使用して型枠用材木を投入し卸すため荷を水平移動させたところ、荷が近くに仮置きしていたコンパネ材に触れ、コンパネ材が4階床面に落下し、下を歩いていた被災者に当たった。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"36","1991","平成","3","1","9~10","床上操作式のクレーンを運転しS管を介してフックで取鍋(湯1300°C、2.3t入)を吊っていた時、S管が折れ取鍋が落下して湯が散乱し、熱風で全身火傷した。","1","製造業","110","鉄鋼業","","","10~29","3","その他の装置等","37","用具","","","11","高温・低温の物との接触"
"37","1991","平成","3","1","10~11","モルタル製のトイレ解体作業中、側面の壁を壊し支柱にノコ目を入れたところ、支柱が折れモルタル製天井が崩れ落ち2名が挟まれ、うち1名が即死した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"38","1991","平成","3","1","10~11","ディスコ店内の演出用蛍光灯の取換えのため移動はしごを使い、高さ3.7mに昇り蛍光灯のソケットに手を伸ばしたとき、ソケットから抜けていた電線に触れ、感電し床に墜落した。","3","建設業","303","その他の建設業","","","1~9","3","その他の装置等","35","電気設備","","","13","感電"
"39","1991","平成","3","1","10~11","はい付け中の荷の2段目(高さ1.2m)で、はいの手直しをしていたところ、床面に転落した。","8","商業","","","","","1~9","6","荷","61","荷","","","1","墜落、転落"
"40","1991","平成","3","1","8~9","トラックで高速道路を走行中、先行していた乗用車がブレーキをかけたので、あわててブレーキをかけたところスリップし、左側のガードレールを破って30m下の谷へ転落した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"41","1991","平成","3","1","9~10","ボックスカルバート(2.7t)敷設作業において、ドラグショベルでカルバートを吊り上げ地切りしたところ、横振れし激突され、さらに他のカルバートに挟まれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"42","1991","平成","3","1","10~11","増築工事現場において、3階鉄骨梁上でプレート張り作業中、約5.4m下の2階コンクリート床に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"43","1991","平成","3","1","10~11","サイドブレーキをかけずに駐車した2トントラックが動き出し、左官小屋前で作業していて挟まれた。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"44","1991","平成","3","1","11~12","フォークリフトで荷を積み込み中に油圧ホースから油が漏れたため、修理をしようとフォークを角材で支え作業中、角材が外れフォークが落下した。","1","製造業","104","木材・木製品製造業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","4","飛来、落下"
"45","1991","平成","3","1","13~14","深さ約4mに掘削した底部(溝)で排水管の埋設作業中、既に切り取ってあった法面(高さ7.2m)が高さ9.5m、幅2m、長さ18mに渡って崩壊しした。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"46","1991","平成","3","1","13~14","深さ約4mに掘削した底部(溝)で排水管の埋設作業中、既に切り取ってあった法面(高さ7.2m)が高さ9.5m、幅2m、長さ18mに渡って崩壊した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"47","1991","平成","3","1","2~3","国道を走行中、追い越してきた車に接触され、直路左側のブロック塀に衝突した。","4","運輸交通業","402","道路旅客運送業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"48","1991","平成","3","1","9~10","50ccバイクで集金先に向かう途中、運転を誤り転倒した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"49","1991","平成","3","1","14~15","荷を降ろして後進してきたフォークリフトにひかれた。","17","その他の事業","","","","","300~499","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"50","1991","平成","3","1","15~16","木造3階建屋の棟上げ工事中、3階床部分を移動していたとき敷いてあったコンパネに乗ったところ、コンパネが傾き2階床まで転落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"51","1991","平成","3","1","1~2","前日19時頃、岸壁でチップ荷上げ作業のため到着したが強風で作業ができないので、車の中で待機していたところ午後11時過ぎから行方不明となり、19日溺死体で発見された。(小用中岸壁から転落したものと推定される)","5","貨物取扱業","502","港湾運送業","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","10","おぼれ"
"52","1991","平成","3","1","6~7","国道上で雪のためスリップして停車した車に追突し、横向きに停止したところへ後続の大型トラックに追突された。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"53","1991","平成","3","1","7~8","軽トラックに商品を積んで国道を走行中、前方に停車中のライトバンに追突した。","5","貨物取扱業","501","陸上貨物取扱業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"54","1991","平成","3","1","9~10","事務所から試験林植林の調査に軽ワゴン車で向かう途中、センターラインを越えて対向のトラックと正面衝突した。","6","農林業","601","農業","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"55","1991","平成","3","1","9~10","地方道の雪氷対策のため4tトラックの荷台に乗り凍結防止材を散布中、対向車が来たため一旦停車し再発進した際、地上に転落し後頭部を打撲した。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"56","1991","平成","3","1","10~11","フォークリフトのツメを最上部に上げたまま空荷で移動中、急ハンドルを切ったため横転し、ヘッドガードと地面に挟まれた。","1","製造業","104","木材・木製品製造業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","2","転倒"
"57","1991","平成","3","1","11~12","流通センター内で荷卸しの後、自車をスロープに停車し車を離れたところ、車が動き出したのであわてて前に飛び出し、駐車中の4t車の間に挟まれた。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"58","1991","平成","3","1","14~15","農道工事において、発生した土砂をトラクターショベルで仮置場より畑造成地まで運搬中、造成地搬入口の傾斜部でショベルが転倒し、運転していてショベルの下敷きとなった。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","2","転倒"
"59","1991","平成","3","1","19~20","顧客事業場より清掃作業が終了し、事業主の労働者送迎用自動車に乗り帰途途中、運転を誤り道路横の池に転落し、乗っていた労働者2名とも水死した。","15","清掃・と畜業","","","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"60","1991","平成","3","1","19~20","顧客事業場より清掃作業が終了し、事業主の労働者送迎用自動車に乗り帰途途中、運転を誤り道路横の池に転落し、乗っていた労働者2名とも水死した。","15","清掃・と畜業","","","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"61","1991","平成","3","1","4~5","乗用車で走行中、赤信号のため交差点で停止していた冷凍車に追突した。","1","製造業","101","食料品製造業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"62","1991","平成","3","1","8~9","市道においてゴミ収集作業のため移動中、路上に転倒し、そこへバックしてきたゴミ収集車にひかれた。","15","清掃・と畜業","","","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"63","1991","平成","3","1","13~14","新築工事現場において、エレベーター機械室用ペントハウス内で型枠解体作業中、開口部よりエレベーターピットに墜落した。","3","建設業","302","建築工事業","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"64","1991","平成","3","1","14~15","木造物置小屋を解体作業中、屋根から足を滑らせて墜落し、携帯していたバールが背中から突き刺さった。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"65","1991","平成","3","1","15~16","下水道工事において、H鋼3本をダンプに積み込み、台付用レバーブロックで荷台に固定するため荷台の後を歩いていたところ、1本目に積み込んだH鋼が荷台よりずり落ちた。","3","建設業","301","土木工事業","","","1~9","5","物質、材料","52","材料","","","7","はさまれ、巻き込まれ"
"66","1991","平成","3","1","16~17","会社敷地内の車庫前の10.5tトラックを移動させ、被災者は10.75tトラックを運転し入庫を済ませた後、エンジンを切らずに運転席を離れ、移動した10.5tトラックの誘導を行っていたところ、停車させた10.75tトラックが後進してきたためこれを停止させようと後部のあおりを押さえていて10.5tトラックの間に挟まれた。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","6","激突され"
"67","1991","平成","3","1","16~17","チェーンソーで杉を伐採していたところ、かかり木になっていた松の木が落下してきて当たった。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"68","1991","平成","3","1","10~11","工事の下見のため、駅ホームから約250mの地点にいたところ、下り列車に激突された。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"69","1991","平成","3","1","14~15","住宅建築工事において、屋根の瓦葺き作業中、屋根の端から6m下の地上に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"70","1991","平成","3","1","15~16","工場内で機械の修理作業中、電源を切らずにいたため突然機械が稼動し、機械に挟まれた。","1","製造業","109","窯業土石製品製造業","","","50~99","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"71","1991","平成","3","1","16~17","地山明り掘削中、防空ごう跡の穴の内部に点検のため入ろうとして地山が崩れた。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"72","1991","平成","3","1","16~17","作業現場でエアコンの修理をして軽トラックで事務所へ戻る途中、道路左側の電柱に衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"73","1991","平成","3","1","17~18","国道下り線で9人乗りマイクロバスが乗用車と衝突し、マイクロバスに乗っていた作業員8人のうち1人が死亡し、7人が重軽傷となった。","1","製造業","112","金属製品製造業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"74","1991","平成","3","1","9~10","4階上PH(ペントハウス)内でエレベーターシャフトに型板を置くため、エレベーターシャフトの開口部を養生していたコンパネと型枠板2枚の撤去作業中、養生していた型枠材がずれエレベーターシャフトの最下部(16.65m下)に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"75","1991","平成","3","1","10~11","チェンソーを使用して伐採作業中、伐倒しようとした木のつるの部分が裂け予定と反対方向に滑り出したため、逃げ遅れ激突された。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","4","飛来、落下"
"76","1991","平成","3","1","11~12","鉄骨工場増築工事において、高さ7mの屋根張り作業中、未施工部分の開口部からコンクリート土間に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"77","1991","平成","3","1","11~12","脚立上(高さ約1m)でエレベーターの配線工事を行っていたところ、脚立ごと転倒し、頭部を強打した。","3","建設業","302","建築工事業","","","10~29","3","その他の装置等","37","用具","","","2","転倒"
"78","1991","平成","3","1","12~13","乗用車で走行中、対向車線にはみ出したため、前方からきた4tトラックと正面衝突した。","1","製造業","113","一般機械器具製造業","","","1000~9999","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"79","1991","平成","3","1","14~15","セラミック粉末製造工程において、液体窒素中で凍結したベンゼンとセラミック原料の混合物を手作業でトレーに移しかえる作業中、空気中の酸素がベンゼン上に凝結しベンゼンと酸素が共存状態になったため爆発した。","1","製造業","114","電気機械器具製造業","","","300~499","5","物質、材料","51","危険物、有害物等","","","14","爆発"
"80","1991","平成","3","1","14~15","セラミック粉末製造工程において、液体窒素中で凍結したベンゼンとセラミック原料の混合物を手作業でトレーに移しかえる作業中、空気中の酸素がベンゼン上に凝結しベンゼンと酸素が共存状態になったため爆発した。","1","製造業","114","電気機械器具製造業","","","300~499","5","物質、材料","51","危険物、有害物等","","","14","爆発"
"81","1991","平成","3","1","15~16","木造2階建ての住宅新築工事において、手すり等のないブラケット足場(高さ2.96m)上で2階外壁のザラ板を打ち付ける作業中、バランスを崩し地上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"82","1991","平成","3","1","3~4","10tトラックで走行中、積雪のためトラック後輪がスリップしたためブレーキをかけたところ、トラックの頭部がセンターラインをオーバーし、対向の10tトラックと衝突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"83","1991","平成","3","1","5~6","大型トラックで商品を輸送中、国道で追越しをしようとしたところ停車中の事故車に衝突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"84","1991","平成","3","1","6~7","4tタンクローリー車で軽油を山奥の造材現場に運ぶ途中、林道上に雪崩が生じていたためバックで引き返そうとした際、誤って約20m転落しタンクローリー車の下敷きとなった。","8","商業","","","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"85","1991","平成","3","1","9~10","住宅改修工事現場において、1階屋根の塗装準備のため箒で屋根の掃除中、約3.25m下のコンクリート舗装の地面上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"86","1991","平成","3","1","8~9","工場建屋内上部にある窓に開閉を下で行える器具を取り付けるため、窓枠と天井クレーンのガーダの下の縁に足をかけて作業中、約7m下のコンクリート床に墜落した。","1","製造業","112","金属製品製造業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"87","1991","平成","3","1","8~9","深さ約6.5mの窪地で、前日までに伐採した木を焼却処分していたところ、同僚がうつ伏せに倒れていた被災者を助け出そうとベルトをつかんで引き上げようとしたところ、ベルトが切れ下方の火中に落ちた。","3","建設業","301","土木工事業","","","10~29","5","物質、材料","52","材料","","","11","高温・低温の物との接触"
"88","1991","平成","3","1","9~10","法面の浮石除去のため、クレーンで浮石の玉掛け作業を下方で監視中、突然当該浮石が転がり落ち下敷きとなった。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","4","飛来、落下"
"89","1991","平成","3","1","10~11","クローラクレーンの主巻にバイブロハンマーを吊り、鋼矢板を地面より抜き、補巻で鋼矢板を吊り上げ側方の地面に倒していたとき、玉掛け用ワイヤロープが鋼矢板から外れ、被災者側に倒れた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"90","1991","平成","3","1","10~11","石灰石センターの桟橋において、石灰石の船積出荷作業中、積出し用機械(シップローダー)の電源ケーブル用ケーブルリールを手で廻していて、足を滑らせ約3m下のコンクリート上に墜落した。","1","製造業","109","窯業土石製品製造業","","","500~999","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"91","1991","平成","3","1","10~11","地山掘削を行う場所の立木を伐採するため、立木の周囲を整理中に約70度の斜面から滑り約4m下の道路上に転落した。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","1","墜落、転落"
"92","1991","平成","3","1","14~15","変電所新設工事において、杭打ち機の組立て作業を行っていたところ、杭打ち機の車体(高さ1.8~2.3m)から墜落した。","3","建設業","303","その他の建設業","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"93","1991","平成","3","1","21~22","防水シール工事において、ゴンドラ(可搬式電動式デッキ型0.315t)に乗り8階付近まで下降したときに、ゴンドラを吊っている2本のワイヤの内1本が2m程滑り、ゴンドラが傾き墜落した。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","1","墜落、転落"
"94","1991","平成","3","1","4~5","バイク(50cc)で国道に沿って新聞配達中、移動のため国道に出たところ、後方から来た乗用車に追突された。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"95","1991","平成","3","1","5~6","大型10tトラックにアルミサッシの部品等を積荷し走行中、停車中の軽トラックに追突し、そのはずみで2台の車は炎上し、運転席にはさまれ脱出できずに焼死した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"96","1991","平成","3","1","8~9","新聞配達後、帰社のためバイクで県道を走行中、交差点(信号なし)を直進しようとしたところ、左方から一時停止を怠って直進してきた4tトラックと衝突した。","8","商業","","","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"97","1991","平成","3","1","9~10","棚足場を組立て作業中、丸太が折れ9.1m下に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"98","1991","平成","3","1","16~17","高さ4.6mのわく組み足場3段目上で、電気ケーブル架台の組立て終了後、足場上を移動しようとしてバランスを崩し、コンクリート床面に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
