"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"19","1999","平成","11","1","9~10","寺の屋根の雪下ろし作業で、屋根から下ろした雪で窓が割れないように、コンパネをあてようとしていたところに、高さ約7mの軒に垂れ下がっていた雪が落下し、下敷きとなった。","3","建設業","302","建築工事業","30209","その他の建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","415","屋根、はり、もや、けた、合掌","4","飛来、落下"
"20","1999","平成","11","1","10~11","カレイ刺網漁を終え港に帰港途中、横波を受け転覆し2名が海に投げ出され、1名が海底より発見されたが残り1名は行方不明。","7","畜産・水産業","702","水産業","70201","漁業","1~9","2","物上げ装置、運搬機械","23","乗物","239","その他の乗物","18","交通事故（その他）"
"21","1999","平成","11","1","14~15","同僚の運転する乗用車の助手席に乗り工事現場内を移動中、別の同僚が運転するワンボックスと正面衝突した。","3","建設業","301","土木工事業","30107","河川土木工事業","30~49","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"22","1999","平成","11","1","11~12","道路工事現場において、歩道部分にを敷く砂利を積載した2tのダンプトラックを歩道上をバックしていたときに、誘導者をひいた。","17","その他の事業","1702","その他の事業","170201","警備業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"23","1999","平成","11","1","14~15","道路新設工事に伴う立木の伐採作業で、チェーンソーで立木を伐採した直後に、伐採場所から2、8メートル下の農道に転落した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","7","環境等","71","環境等","711","地山、岩石","1","墜落、転落"
"24","1999","平成","11","1","15~16","ドラグショベルを50M下に移動させるため、平均斜度35度の斜面を足がかりを作りながら自力で下方に移動中に約30m下に転落、バケットの下敷きとなった。","3","建設業","301","土木工事業","30106","道路建設工事業","1~9","1","動力機械","14","建設機械等","142","掘削用機械","1","墜落、転落"
"25","1999","平成","11","1","3~4","重さ約560キログラムのラミネート紙(ロール状)をフォークリフトを用いて運搬中にラミネート紙とフォークリフトのクランプとの間にはさまれた。","1","製造業","106","パルプ・紙・紙加工品製造業","10602","紙加工品製造業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","7","はさまれ、巻き込まれ"
"26","1999","平成","11","1","5~6","新聞配達のため原付バイクで国道を走行中、反対方向から車2台を追い越そうとした乗用車と正面衝突した。","8","商業","802","小売業","80205","新聞販売業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"27","1999","平成","11","1","16~17","コンクリートミキサー内で清掃作業中、同僚労働者が操作盤のボタンを押したため攪拌羽根に巻き込まれ全身打撲。","1","製造業","109","窯業土石製品製造業","10901","セメント・同製品製造業","10~29","1","動力機械","16","一般動力機械","169","その他の一般動力機械","7","はさまれ、巻き込まれ"
"28","1999","平成","11","1","15~16","伐倒木が他の立木のかかり木となったまま伐採を行ったところ、近くで別の作業をしていた者の頭部に伐倒木(タブ)が直撃した。","6","農林業","602","林業","60201","木材伐出業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"29","1999","平成","11","1","14~15","電気部品を運び帰る途中、国道交差点で信号待ちしていた大型トラックに追突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"30","1999","平成","11","1","5~6","軽トラックで新聞の梱包を各支店に配送後、担当地区の各戸配達を行っていたとき、軽トラックの運転操作を誤り道路脇の工場の門に激突した。","8","商業","802","小売業","80205","新聞販売業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"31","1999","平成","11","1","14~15","杉の間伐作業で伐倒した胸高直径30センチメートルの杉を「かかり木」となったまま伐倒したため「かかり木」が倒れてきてその下敷きになった。","6","農林業","602","林業","60201","木材伐出業","10~29","7","環境等","71","環境等","712","立木等","6","激突され"
"32","1999","平成","11","1","11~12","道路新設工事現場で、側溝のふた4個をバックホーで吊り上げて左旋回したところ、バックホーが横転しその下敷きになった","3","建設業","301","土木工事業","30106","道路建設工事業","10~29","1","動力機械","14","建設機械等","142","掘削用機械","2","転倒"
"33","1999","平成","11","1","11~12","ビルの屋上において点検作業中、屋上の端から約17メートル下の地上に墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"34","1999","平成","11","1","8~9","終末処理施設「砂ろ過棟施設」の上部のスラブ上で、つなぎ目の目地部が氷結していたのでプロパンバーナーにより融かす作業を始めたときに、足元下部が爆発し、コンクリート片と共に約4~5m跳ね飛ばされ、コンクリート片の下敷となった。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","5","物質、材料","51","危険物、有害物等","513","可燃性のガス","14","爆発"
"35","1999","平成","11","1","5~6","タイムカードを打刻しトラックの検査書とキーをロッカーから持ち出して、運転予定のトラックへ向かう途中、事務所の階段の踊り場と1階の間から1階床面まで転落した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","413","階段、桟橋","1","墜落、転落"
"36","1999","平成","11","1","9~10","水平ボーリング作業中、着ていたヤッケがボーリングマシンのロッドに巻き込まれ首を締められ意識不明となった。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","1","動力機械","14","建設機械等","149","その他の建設機械等","7","はさまれ、巻き込まれ"
"37","1999","平成","11","1","16~17","河川護岸工事において、事故直前に設置した根固ブロックの向きを変えるためドラグショベルで吊り上げたところ、他の既設ブロックに当たり吊っていたブロックが旋回して胸部に激突した。","3","建設業","301","土木工事業","30107","河川土木工事業","30~49","1","動力機械","14","建設機械等","142","掘削用機械","6","激突され"
"38","1999","平成","11","1","15~16","軽ワゴン車で製品を取引先に配送するため国道を走行中、路面が凍結していたため対向車線にはみ出し、対向の大型トラックに正面衝突した。","1","製造業","114","電気機械器具製造業","11409","その他の電気機械器具製造業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"39","1999","平成","11","1","20~21","ガソリンスタンドから出る車を誘導するため国道に出たところ、走行中の軽自動車に後方からはねとばされて、さらに対向してきた普通自動車にもはねとばされた。","8","商業","802","小売業","80204","燃料小売業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"40","1999","平成","11","1","3~4","枕木運搬が終了しライトバンにて事務所に戻る途中、道路から転落して、1.5m下の土手に激突、助手席の1名が死亡、運転者を含む2名が負傷した。","3","建設業","301","土木工事業","30104","鉄道軌道建設工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"41","1999","平成","11","1","10~11","溜池の管理道路の締め固め作業をタイヤローラーに乗って行なっていて、ローラーと共に斜面より約10m程下の池底に転落した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","1","動力機械","14","建設機械等","144","締固め用機械","1","墜落、転落"
"42","1999","平成","11","1","8~9","住宅の屋根に1mほど積もった雪下ろし作業中、誤って屋根から約5m下のコンクリート通路に墜落した。","3","建設業","302","建築工事業","30202","木造家屋建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","415","屋根、はり、もや、けた、合掌","1","墜落、転落"
"43","1999","平成","11","1","16~17","ドラグショベルで敷鋼板を吊り上げ、積載型トラッククレーン(4t)の荷台へ積み込む作業のため後部で玉掛の補助をしていたときに、敷鋼板が荷台に載せた際のショックで玉掛用具から外れ荷台から地上へ落下して、頭部に激突した。","3","建設業","301","土木工事業","30106","道路建設工事業","100~299","3","その他の装置等","37","用具","372","玉掛用具","4","飛来、落下"
"44","1999","平成","11","1","13~14","現場事務所の職員玄関前外壁面の型枠解体に使用したローリングタワーを別の部屋に移動するため解体しているときに、ローリングタワーよりコンクリートの床面に墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"45","1999","平成","11","1","10~11","事務所屋上で吹きだまった雪を落とすため、プラスチック製のスコップを持って様子を見に屋上へいったときに、誤って約8m下の地面に墜落した。","17","その他の事業","1702","その他の事業","170209","その他の事業－その他","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"46","1999","平成","11","1","16~17","屋根の下側に天井を張る工事のため、既存の10トン天井クレーンの桁の上部に設置作業をし、足場を通って工場床まで降りようとしたときに7、1メートル下のコンクリート床面に転落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","211","クレーン","1","墜落、転落"
"47","1999","平成","11","1","16~17","配管・ラック塗装工事のための吊足場を設置する作業で、足場上部の単管のクランプ取り付ける作業終了後、足場作業床に降りようとしたときにバランスを崩し、高さ4.9mの足場作業床から墜落した。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"48","1999","平成","11","1","10~11","農業用井戸の築造工事において、幅約3.5メートル、深さ約5メートルの掘削箇所に直径60センチ、長さ約2.4メートルのヒューム管を据え付けるため、2名が掘削箇所の床掘り作業中に、約4.5立方メートルの土砂が崩壊し2名が生き埋めになった。","3","建設業","301","土木工事業","30107","河川土木工事業","10~29","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"49","1999","平成","11","1","10~11","護岸の石積み作業において、4トンダンプに積まれた2個の石のうち、1個を25t吊ホイールクレーンで吊り上げたところ、吊り荷がダンプの後部あおりに接触したため、反動で車体が揺れて荷台上のもう一つの石が倒れ、この石と左側あおりとの間に右足をはさまれた。","3","建設業","301","土木工事業","30107","河川土木工事業","30~49","2","物上げ装置、運搬機械","21","動力クレーン等","212","移動式クレーン","7","はさまれ、巻き込まれ"
"50","1999","平成","11","1","13~14","林道開設工事現場において、ウッドブロックを積む作業をしていたときに、法面が高さ約10メートルにわたり崩れ下敷きとなった。","3","建設業","301","土木工事業","30106","道路建設工事業","30~49","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"51","1999","平成","11","1","5~6","トラックで県道の緩やかな下り左カーブで停車していた軽自動車に接触したため、軽自動車の運転手と話をするため、運転席を降りて、自分のトラックの前を確認中、凍結していた路面をトラックが逸走しひかれた。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"52","1999","平成","11","1","10~11","大型ダンプで土取場より道路改良工事現場へ運搬のため道を走行中、スペアタイヤの止め金具が外れてスペアタイヤが路面に落下、これに左後輪を乗り上げて、右にハンドルを取られたため、路肩のガードレールを突き破り約20m下の川に墜落した。","4","運輸交通業","403","道路貨物運送業","40309","その他の道路貨物運送業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"53","1999","平成","11","1","10~11","普通貨物自動車で走行中、道路脇のガードレールを突き破り約80メートル下の河原に転落した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","9","その他","99","分類不能","999","分類不能","17","交通事故（道路）"
"54","1999","平成","11","1","23~24","コイル梱包作業中に、地下ピット内にドライバーを落としたので、ドライバーを取りにピット内に入ったところ、リフトシリンダーが下がり、ガイドロッドフレームと床面との間を挟まれた。","1","製造業","110","鉄鋼業","11001","製鉄・製鋼・圧延業","100~299","1","動力機械","16","一般動力機械","169","その他の一般動力機械","7","はさまれ、巻き込まれ"
"55","1999","平成","11","1","13~14","ゴム再生工場において、裁断されたタイヤチューブを粉砕機に投入する作業中に、粉砕機の粉砕ローラーに巻き込まれた。","1","製造業","108","化学工業","10806","ゴム製品製造業","10~29","1","動力機械","16","一般動力機械","162","混合機、粉砕機","7","はさまれ、巻き込まれ"
"56","1999","平成","11","1","0~1","単車で渉外活動終了が終わって帰社途中、交差点にさしかかったときに、前方左側道路より軽自動車が一旦停止せずに進入してきたため、単車がこの車両の右後部ドアに衝突した。","9","金融・広告業","901","金融業","90101","銀行・信託業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"57","1999","平成","11","1","10~11","ドラグ・ショベルで仮設資材の敷鉄板1枚をつり上げて、左側方へ旋回中にドラグ・ショベルが横転し、ドラグ・ショベルへッドガードと地面との間に頭部をはさまれた。","3","建設業","301","土木工事業","30106","道路建設工事業","1~9","1","動力機械","14","建設機械等","142","掘削用機械","2","転倒"
"58","1999","平成","11","1","16~17","工事現場に隣接する田に集積していた杉丸太を他に移動させるため3本をワイヤロープで玉掛けして、バケットのフックに掛け吊り上げたところ、杉丸太の一端が土手に引っかかったため、フックからワイヤロープが外れ、傍にいた者に杉丸太が当たった。","3","建設業","301","土木工事業","30108","砂防工事業","10~29","1","動力機械","14","建設機械等","142","掘削用機械","4","飛来、落下"
"59","1999","平成","11","1","0~1","ビル屋上の貯水槽の定期清掃及び点検業務で、作業を終了し最後の点検を貯水槽が乗せられている台の上に立ち行っていたときに、足を踏外して、貯水槽の載っているエレベーターホールの塔屋から、屋上まで墜落した。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"60","1999","平成","11","1","8~9","鋼材を運搬してきたトレーラーを工場構内へ誘導するため道路上で後続車の停車誘導をしていたとき、工場とは関係なく道路上をまっすぐに後退してきたトレーラーの右後輪に腹部を轢かれた。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"61","1999","平成","11","1","5~6","車で走行中、バイパス下り車線で工事用看板を撤去する作業車の後を走行していた誘導車両に追突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"62","1999","平成","11","1","15~16","住宅用エレベーターの定期点検作業中、エレベーターピットに設置してあるモーターを取り外したところ、搬器が落下して、ピット内で作業していた者がピット内の床に設置してある変速機と搬器との間に挟まれた。","1","製造業","117","その他の製造業","11702","機械修理業","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","214","エレベータ、リフト","7","はさまれ、巻き込まれ"
"63","1999","平成","11","1","10~11","砂防工事において、土のう積みがおわった法面長さの計測に取りかかっていたときに、バランスを崩して法面を滑り落ち、約45メートル下の地面に落下した。","3","建設業","301","土木工事業","30108","砂防工事業","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","1","墜落、転落"
"64","1999","平成","11","1","10~11","コンクリートミキサーで清掃作業を行っていたところ、操作盤の押ボタンの修理に来た電気業者が誤って「ミキサー入」ボタンを押下したため、ミキサーが半回転しこれに足が巻き込まれた。","1","製造業","109","窯業土石製品製造業","10901","セメント・同製品製造業","10~29","1","動力機械","16","一般動力機械","162","混合機、粉砕機","7","はさまれ、巻き込まれ"
"65","1999","平成","11","1","11~12","同僚労働者と4トン貨物自動車のタイヤ交換作業をしていて左後輪タイヤをジャッキアップしたところ、作業場所が約2度傾斜していたため自動車が逸送し圧死した。","8","商業","802","小売業","80204","燃料小売業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"66","1999","平成","11","1","10~11","月例会議に出席するため社用車で会社を出発したところ、踏切で電車と衝突し全身を打撲した。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"67","1999","平成","11","1","0~1","自動車ドアの自動組立ラインのコンベア部に不具合が生じたので修繕のため、トラバーサーに腹這いになり下部コンベアに上半身をもぐり込ませて作業を行っていたところ、突然トラバーサーが上昇し上部コンベアのベースとの間に胸部を挟まれた。","1","製造業","115","輸送用機械等製造業","11502","自動車・同付属品製造業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","229","その他の動力運搬機","7","はさまれ、巻き込まれ"
"68","1999","平成","11","1","14~15","防波堤に接触して損傷したフェリーを水中で点検するため潜水作業を行っていたところ、潜水士のヘルメットが外れて溺死した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","10","おぼれ"
"69","1999","平成","11","1","16~17","配水管新設工事において、深さ3.79メートルの掘削構の埋め戻し作業をドラグ・ショベルを使用し行っていて、下請労働者に運転を替わるよう指示した直後に掘削構に墜落し、頭部を強打した。","3","建設業","301","土木工事業","30110","上下水道工事業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","414","開口部","1","墜落、転落"
"70","1999","平成","11","1","16~17","水産工場内の氷の吸送ホッパーを試運転中にホッパーの中に金属部品が入っているのに気付いてこれを取り除こうとして中に入ったときに、まだ電源が切られていなかったため回転羽根がタイマーにより再起動して回転羽根とスクリューコンベアーとの間に挟まれた。","1","製造業","113","一般機械器具製造業","11301","機械（精密機械を除く）器具製造業","1~9","1","動力機械","16","一般動力機械","162","混合機、粉砕機","7","はさまれ、巻き込まれ"
"71","1999","平成","11","1","21~22","自動立体倉庫内において、出庫転換機とスタッカークレーンの動作を制御する検知器が不具合であるとの連絡を受け、同検知器の動作確認を行っていたところ、出庫転換機が動き出し検知器が設置されている鉄骨と出庫転換機のフックのと間に挟まれた。","1","製造業","110","鉄鋼業","11001","製鉄・製鋼・圧延業","500~999","2","物上げ装置、運搬機械","22","動力運搬機","229","その他の動力運搬機","7","はさまれ、巻き込まれ"
"72","1999","平成","11","1","10~11","コンテナ車に積まれているアルミ切粉のプレス品が2段になっているものをフォークリフトで降ろす作業中、上段にあったプレス品が崩れて合図者がプレス品とコンテナの壁との間に挟まれた。","1","製造業","111","非鉄金属製造業","11101","非鉄金属精錬・圧延業","100~299","5","物質、材料","52","材料","521","金属材料","4","飛来、落下"
"73","1999","平成","11","1","3~4","夜間作業が終了して、会社の小型トラックを運転して帰宅途中、直線道路で右側の路面がブラックアイスバーンのため路外に飛出し転覆し、その際に車外に投出されてトラックの下敷きとなった。","3","建設業","301","土木工事業","30199","その他の土木工事業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"74","1999","平成","11","1","10~11","鉄骨矢倉に附設されていた高さ2mの鉄骨上のプレハブ事務所の土台の解体作業で最後の1本の梁のボルトを取り外した時、土台が倒壊し、鉄骨を押さえていた者が鉄骨と傍の仮設用WCとに挟まれ、頭にWCの排気塔部材が刺さった。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","5","崩壊、倒壊"
"75","1999","平成","11","1","16~17","積載型トラッククレーンのアウトリガーを伸ばして車体の下に入り込み、足回り、ドライブシャフト等にグリスアップを行っていたところ回転していたPTOのドライブシャフトに、着用していたつなぎの作業着が巻き込まれ、窒息した。","3","建設業","301","土木工事業","30199","その他の土木工事業","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","212","移動式クレーン","7","はさまれ、巻き込まれ"
"76","1999","平成","11","1","15~16","外壁改修工事の外部足場解体作業中、部材を引き抜いたときバランスをくずして部材とともに約4メートル墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"77","1999","平成","11","1","16~17","農業用導水管埋設工事現場で、溝の中で床ならし作業中、地山が長さ5メートルにわたって崩壊し生き埋めになった。","3","建設業","301","土木工事業","30107","河川土木工事業","10~29","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"78","1999","平成","11","1","9~10","駅構内の災害復旧土留擁壁工事現場において、高さ1.8m、幅0.3m、長さ35mのコンクリート擁壁の型枠を解体していたところ、コンクリート擁壁が長さ25mに渡って倒壊したもの。","3","建設業","301","土木工事業","30104","鉄道軌道建設工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","5","崩壊、倒壊"
"79","1999","平成","11","2","13~14","かんがい排水の配水管布設工事で、鋼矢板上に敷いてあった鉄板を別の箇所に移動させるためドラグショベルでつり上げ走行していたところ、路肩が崩れてドラグショベルが転落し運転席が鋼矢板に当たってつぶれた。","3","建設業","301","土木工事業","30107","河川土木工事業","10~29","1","動力機械","14","建設機械等","142","掘削用機械","1","墜落、転落"
