"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"28","1998","平成","10","1","9~10","建設機械の旋回範囲に立ち入ったため、旋回した機械のカウンターウェイト部と付近にあった鉄製コンテナとの間に挟まれた。","15","清掃・と畜業","","","","","50~99","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"29","1998","平成","10","1","12~13","国道を走行、センターラインを越え、反対車線を走行していた大型ダンプカーと正面衝突した。","17","その他の事業","","","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"30","1998","平成","10","1","12~13","国道を走行、センターラインを越え、反対車線を走行していた大型ダンプカーと正面衝突した。","17","その他の事業","","","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"31","1998","平成","10","1","14~15","枠組み足場の組立作業中に雨が降って来たため、作業を中止し梯子で地上に降りるときに足を滑らせて高さ約4.5m下の地面に墜落した。","3","建設業","302","建築工事業","","","1~9","3","その他の装置等","37","用具","","","1","墜落、転落"
"32","1998","平成","10","1","15~16","塗装後の手直し作業のため、周囲を養生ビニールシートで囲い高さ3.5mローリングタワーを用いて吹き付け塗装中、ローリングタワーの作業床から墜落した。","3","建設業","302","建築工事業","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"33","1998","平成","10","1","15~16","建造中の船の熔接部のサンダーかけをしていたところ、熔接部気密テストのため圧力をかけていた容器が破裂し、はね飛ばされた。","1","製造業","115","輸送用機械等製造業","","","500~999","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","15","破裂"
"34","1998","平成","10","1","2~3","乗客を降ろして、帰路中の乗用車が橋の上で降雪のためスリップし反対車線に飛び込み横向きで停車したところに、前方から来た大型トラック(11t)に激突され、また、その反動で元の車線に戻されたところに後方から来たトラック(2t)に追突された。","4","運輸交通業","402","道路旅客運送業","","","100~299","7","環境等","71","環境等","","","17","交通事故（道路）"
"35","1998","平成","10","1","10~11","銀杏のせん定終了後、4.15mの木から降りるときに墜落した。","17","その他の事業","","","","","50~99","7","環境等","71","環境等","","","1","墜落、転落"
"36","1998","平成","10","1","11~12","側溝の設置作業中にバックホーのオペレータが誤って旋回用の操作レバーに接触したためバックホーが旋回し、近くで側溝(U字溝)のはつり作業をしていた被災者がバケットと側溝との間に挟まれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"37","1998","平成","10","1","12~13","テレビ送信鉄塔の整備のため、鉄塔最上部(高さ約25m)の空中アンテナ付近の氷の除去作業中に足を滑らせ墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"38","1998","平成","10","1","15~16","緑地内の立木(赤松)の枝落としを二連梯子に乗っておこなっていたとき、5m下の歩道に墜落した。","6","農林業","602","林業","","","1~9","3","その他の装置等","37","用具","","","1","墜落、転落"
"39","1998","平成","10","1","16~17","マンホール内の雨水の汲み出しをするため、蓋を開けてポンプホースをマンホール内に入れようとした時に誘導員の指示を無視して柵を突き破って進行してきたトラックに轢かれた。","3","建設業","303","その他の建設業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"40","1998","平成","10","1","14~15","5階の天井部分が崩れ落ちたため、屋上の部材であるシンダーコンクリートの破片(約5キログラム)が落下し被災者を直撃した。","3","建設業","302","建築工事業","","","不明","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","4","飛来、落下"
"41","1998","平成","10","1","3~4","営業業務が終了し事業所へ帰るため国道を乗用車(ライトバン)で走行中、路面が圧雪状態のためスリップして対向車線へはみ出したところに大型トラック(11t)が走行してきて正面衝突した。","1","製造業","117","その他の製造業","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"42","1998","平成","10","1","3~4","代行運転業務を終えて事務所へ戻るため国道を走行中、対向車のタクシーが中央線を越えて来たため、衝突した。","5","貨物取扱業","501","陸上貨物取扱業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"43","1998","平成","10","1","4~5","自動車で牛乳配達途中の道路上でタイヤチェーンを装着していたところ、後方から走行してきた自動車に当て逃げされた。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"44","1998","平成","10","1","8~9","現場へ行くために国道の交差点を横切ろうと直進した時、国道を直進走行してきた乗用車と衝突した。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"45","1998","平成","10","1","14~15","スキー場の敷地内に観光PR等のために設置したテントのうち1張りが強風により吹き飛ばされたので、撤去作業を行っていたところ、さらに1張りが強風により吹き飛ばされ、テント脚の重しとしていた砂袋(重量約25キログラム)が振り子状にはね上がり、被災者の顔面を直撃した。","17","その他の事業","","","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","4","飛来、落下"
"46","1998","平成","10","1","17~18","車庫を出発して国道でハンドルを右にきり、急ブレーキをかけた際にトラックが対向車線へ飛びだし、走行してきたトラックと衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"47","1998","平成","10","1","9~10","ショベルローダーで除雪作業中、スリップした右前輪の状況を確認しようと身を乗り出したときに、防寒服の裾がアームを上下させるレバーに引っかかり、降下したアームと本体との間に身体を挟まれた。","1","製造業","104","木材・木製品製造業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"48","1998","平成","10","1","9~10","乗用車で本の配達途中に凍結した道路でスリップし、対向車線にはみ出したため対向車と衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"49","1998","平成","10","1","10~11","金網フェンス取付け箇所の確認のため、擁壁に設けられた鉄筋ステップを2段目(地上より60センチメートル)まで上ったところ、バランスを崩してコンクリート地面に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"50","1998","平成","10","1","11~12","除雪用に使用しているフォークリフト(前部に排土板を取付ているもの)のフォークの下に入り込み修理していたところ、フォークが下降し押しつぶされた。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"51","1998","平成","10","1","17~18","会社の送迎車(ライトバン)に乗車して帰宅途中、県道交差点で大型ダンプと出会い頭に衝突し全身を強打した。","1","製造業","113","一般機械器具製造業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"52","1998","平成","10","1","18~19","ガスタービンパッケージ部品(縦10m、横4.6m、高さ1.1m、重さ約3.5t)を天井クレーン(吊り上げ荷重2.8t)でつり上げ反転作業中に、玉掛けしていたアイボルト1本が破断したため吊り荷がずれて、待機していた被災者に当たり、吊り荷と他の部品との間に挟まれた。","1","製造業","112","金属製品製造業","","","1~9","3","その他の装置等","37","用具","","","6","激突され"
"53","1998","平成","10","1","12~13","積荷のベニヤ合板(1875ミリメートル×975ミリメートル×(厚さ)11.8ミリメートル、50枚)を荷揚げ中、船倉内に段積されていたベニヤ合板が崩壊し、船倉内を整理していた被災者がベニヤ合板(84枚約100キログラム)の下敷きとなった。","5","貨物取扱業","502","港湾運送業","","","10~29","6","荷","61","荷","","","5","崩壊、倒壊"
"54","1998","平成","10","1","13~14","下水道配管工事のため道路を掘削する作業でドラグ・ショベルの合図をしていた被災者が、誤動作によりバケットが左旋回してきたためブロック石垣とバケットの間に挟まれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"55","1998","平成","10","1","19~20","アセチレンガス発生設備の点検パトロールで、休止中のプラントのタンク内に点検孔から上半身を入れたときに、身体が落ち込み、点検孔の隙間に胸部が挟まれた。","1","製造業","108","化学工業","","","1000~9999","3","その他の装置等","32","化学設備","","","1","墜落、転落"
"56","1998","平成","10","1","16~17","鋼製の梁(長さ12m、幅0.9m、重さ2.66t)を2.8t天井クレーンで2点吊りで搬送中、吊り荷が仮置きしていた鉄骨に接触してバランスを失い、その一端が地上に落ち近くで作業をしていた被災者に激突した。","1","製造業","112","金属製品製造業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","6","激突され"
"57","1998","平成","10","1","8~9","キューポラ(溶解炉)から出るばい煙の粉じんを除去するため、乾式集じん装置の4部屋に仕切られている一室に防じんマスクを着用して入り点検を行っていたところ、一酸化中毒により倒れた。","1","製造業","110","鉄鋼業","","","30~49","5","物質、材料","51","危険物、有害物等","","","12","有害物等との接触"
"58","1998","平成","10","1","9~10","工事現場から本社に戻るため国道上を走行中、路面凍結のためスリップして川に車ごと転落した。","3","建設業","301","土木工事業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"59","1998","平成","10","1","10~11","ずりぬきスクリーン下部のホッパー部に土砂が付いたので取り除こうと被災者がホッパー内部に入りスコップでかき出していたところ、その土砂が崩れ上半身が埋まった。","2","鉱業","202","土石採取業","","","100~299","3","その他の装置等","39","その他の装置、設備","","","5","崩壊、倒壊"
"60","1998","平成","10","1","10~11","土止め支保工内で床堀作業中でミニバックホーを運転して後退中、最下段の切梁と運転押レバー部分との間に挟まれた。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"61","1998","平成","10","1","10~11","着岸している船舶からカレット(ビン屑)の荷揚作業に従事していた者が、一旦、上陸し詰所に徒歩で向かう途中、前方から進入してきたダンプトラックにはねられた。","5","貨物取扱業","502","港湾運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"62","1998","平成","10","1","14~15","熱感知式火災報知器の配線作業中、高さ約10mの作業箇所から地上へ墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"63","1998","平成","10","1","14~15","立坑内に据付けたシールドマシンに油圧ケーブルをつなぐ作業において、立坑上部の踊り場の上で天井クレーンを使って油圧ケーブルを吊り上げ、立坑内へ導入していたときに、油圧ケーブルと共に立坑内に墜落した。","1","製造業","113","一般機械器具製造業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"64","1998","平成","10","1","15~16","解体した作業架台をクランプ1個で玉掛けして、25t移動式クレーンで吊り上げたところ、その鋼材が落下して被災者に当たり、更に擁壁上から約1.9m下に墜落した。","3","建設業","301","土木工事業","","","30~49","5","物質、材料","52","材料","","","4","飛来、落下"
"65","1998","平成","10","1","16~17","側壁の型枠組立作業をしていた被災者が足場上を移動中(枠組み足場の3段目)、5.2m下のコンクリート面に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"66","1998","平成","10","1","19~20","駅構内において、線路のポイント部分の除雪作業の見張りを行っていたところ、通過した6両編成の臨時列車に衝突された。","4","運輸交通業","401","鉄道・軌道・水運・航空業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"67","1998","平成","10","1","19~20","駅構内において、線路のポイント部分の除雪作業を行っていたところ、通過した6両編成の臨時列車に衝突された。","4","運輸交通業","401","鉄道・軌道・水運・航空業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"68","1998","平成","10","1","19~20","駅構内において、線路のポイント部分の除雪作業を行っていたところ、通過した6両編成の臨時列車に衝突された。","4","運輸交通業","401","鉄道・軌道・水運・航空業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"69","1998","平成","10","1","19~20","駅構内において、線路のポイント部分の除雪作業を行っていたところ、通過した6両編成の臨時列車に衝突された。","4","運輸交通業","401","鉄道・軌道・水運・航空業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"70","1998","平成","10","1","4~5","ユニットハウス運搬のため大型トラック(6t)で国道を走行中、対向してきた大型ダンプが追い越し中にスリップしてその荷台部分が対向車線にはみ出したところに衝突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"71","1998","平成","10","1","6~7","歩行者誘導の配置につくため、ユニットハウス2階にある更衣室兼休憩室から出て階段を降りる際に階段から転落した。","17","その他の事業","","","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"72","1998","平成","10","1","11~12","道路法面へのコンクリート吹き付け作業中、長さが足りないため継ぎ足していた命綱がほどけて約7m下の道路上へ転落した。","3","建設業","301","土木工事業","","","30~49","3","その他の装置等","37","用具","","","1","墜落、転落"
"73","1998","平成","10","1","12~13","会議出席のため高速道路を車で移動中、IC付近でガードレールへ激突した。","17","その他の事業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"74","1998","平成","10","1","14~15","鉄道の線路上に設置された電路設備点検を目視により行うため、係員4人で巡視を行っていたとき、1名が列車接近に気づき「列車接近」と声を掛け点検通路に待避したが、被災者は待避が間に合わず列車に接触した。","4","運輸交通業","401","鉄道・軌道・水運・航空業","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"75","1998","平成","10","1","14~15","天井クレーン(吊り上げ荷重14t)の性能検査前の点検作業において、走行ブレーキの調整のためガーダー上で点検中、指示が悪くクラブを横行させたため、走行ブレーキとクラブとの間に挟まれた。","3","建設業","303","その他の建設業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","7","はさまれ、巻き込まれ"
"76","1998","平成","10","1","14~15","ダンボールを収納棚(高さ2.1m)へ納める作業のため、脚立を昇降中に墜落した。","1","製造業","101","食料品製造業","","","1~9","3","その他の装置等","37","用具","","","1","墜落、転落"
"77","1998","平成","10","1","16~17","泥置場からクレーンとドラグ・ショベルを使い海中の埋立地へ泥を捨てる作業中、ドラグ・ショベルとの接触を避けるため泥置場外の甲板上に待避していたが、右旋回したクレーンのカウンターウェイトと泥置場の鋼鉄の板の間に挟まれた。","3","建設業","301","土木工事業","","","30~49","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"78","1998","平成","10","1","20~21","帰社途中高速自動車道で前方の車に追突し、さらにコンクリート橋壁に接触して、車が炎上した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"79","1998","平成","10","1","5~6","14.1tトラックで荷(レンガ)を運搬のため国道を走行中に、前方を走行していたトラックが渋滞のため急停車し、これに追突した。","4","運輸交通業","403","道路貨物運送業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"80","1998","平成","10","1","7~8","国道で対向してきた2tダンプが橋上凍結で滑りセンターラインを越えて来たため、乗っていたワゴン車の右前部とダンプの右前部が衝突した。","3","建設業","302","建築工事業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"81","1998","平成","10","1","7~8","国道で対向してきた2tダンプが橋上凍結で滑りセンターラインを越えて来たため、乗っていたワゴン車の右前部とダンプの右前部が衝突した。","3","建設業","302","建築工事業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"82","1998","平成","10","1","11~12","既設の看板を撤去するため3人が高さ約12mの足場に上り、ボルトのガス溶断作業を行っていたところ、補助作業者が足場の最上段から地面へ墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"83","1998","平成","10","1","13~14","工場内に設置された焼却炉に、残さい(フィルム等ポリエステル系化学樹脂混入)を投入する作業を行っていたところ、手に持っていた残さい物に焼却炉の火が引火し熱傷した。","1","製造業","108","化学工業","","","50~99","3","その他の装置等","34","炉窯等","","","11","高温・低温の物との接触"
"84","1998","平成","10","1","14~15","雨水管の埋設状況確認するため試掘していたところ管が破れて水が漏れ出したので、養生をするためドラグ・ショベルのバケットに乗り穴に降りようとしたとき、バランスを崩し約2.5m下の穴底に転落した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"85","1998","平成","10","1","14~15","高速道路の地下排水槽の清掃作業中、開口部から5.27m下の排水槽の中に墜落した。","15","清掃・と畜業","","","","","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"86","1998","平成","10","1","11~12","積載荷重300キログラムのダムウェイターの解体作業において、1階部分の周囲の壁を壊した後、搬器とカウンターウェイトをつなぐワイヤーロープを切断したところ、最上階にあったカウンターウェイトが落下し、その下敷となった。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"87","1998","平成","10","1","13~14","作業講台でボーリングマシーンを引き上げる作業をしている時に手摺の端部より墜落し、約5.2m下の作業講台の支柱である単管に突き刺さった。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"88","1998","平成","10","1","16~17","製品仕分場において、ライブローラーで運ばれてきた製品を仕分ける作業中、首に巻いていたマフラーがライブローラーの鉄製のローラーに巻き込まれた。","1","製造業","104","木材・木製品製造業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"89","1998","平成","10","1","17~18","採石プラント工場内で振動篩機で作業中、駆動部のプロペラシャフトに作業着が絡み付き全身が篩機に巻き込まれた。","2","鉱業","202","土石採取業","","","10~29","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"90","1998","平成","10","1","9~10","作業場所に行くため駐車場から工場入口に向かって歩行中、路面の凍結により転倒し頭部を打った。","1","製造業","112","金属製品製造業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","2","転倒"
"91","1998","平成","10","1","15~16","通信ケーブルの耐火板更新のための吊り足場設置作業で、吊り足場用の吊りチェーンを歩道の欄干(高さ9センチメートル)に身を乗り出して取り付けていたところ、高さ約9mの河川敷に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"92","1998","平成","10","1","10~11","1.5tのフォークリフトを使用して資材の運搬作業中、消防ポンプ室の高さ20センチメートルの基礎床面段差に片輪が当ってフォークリフトが転倒し、頭部がヘッドガードの下敷きとなった。","1","製造業","101","食料品製造業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","2","転倒"
"93","1998","平成","10","1","11~12","午前の仕事を終えたときに、現場内に後進で進入してきたダンプトラックにひかれた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"94","1998","平成","10","1","14~15","丸太をトラックに積込中、丸太上で作業をしていた被災者が足を滑らせてトラック荷台から墜落した。","4","運輸交通業","403","道路貨物運送業","","","10~29","5","物質、材料","52","材料","","","1","墜落、転落"
"95","1998","平成","10","1","14~15","クライミングクレーンを用いて資材を整理中、クライミングクレーンの旋回体がポストに沿って8.6m落下した。","3","建設業","302","建築工事業","","","不明","2","物上げ装置、運搬機械","21","動力クレーン等","","","1","墜落、転落"
