"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名","年齢"
"11","2006","平成","18","1","8~9","営業所構内に於いて、当日の始業点検終了後、積雪のためタイヤチェーンを装着しようとした所、チェーンサイズが合わず、他のチェーンを取りに行く際、構内の積雪で転倒し負傷した。","4","運輸交通業","402","道路旅客運送業","40202","バス業","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","32"
"12","2006","平成","18","1","9~10","市道を走行中、凍結路面でスリップをして、路外逸脱横転した。その際に、運転席側が下になったため、負傷した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）","49"
"13","2006","平成","18","1","10~11","郵便物を配達途中、凍結路面に足を滑らせ転倒し負傷した。","11","通信業","1101","通信業","110101","通信業","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","32"
"14","2006","平成","18","1","10~11","デリカ作業場コンべーションの中の焼き鳥を取り出し熱かったので、慌てて置場所を探していたところ、床が濡れていたため滑って転倒してしまい負傷した。","8","商業","802","小売業","80201","各種商品小売業","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","2","転倒","57"
"15","2006","平成","18","1","10~11","配達先で徒歩で年賀状を配達し、バイクに戻ろうとしたところ、前日の降雪で凍っており、宅前と道路との勾配に足を滑らせ転倒、負傷した。","11","通信業","1101","通信業","110101","通信業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","2","転倒","67"
"16","2006","平成","18","1","10~11","鮮魚作業場にて、商品を運んでいて足元が見えず、掃除のため排水口の蓋が開いていたのに気付かなかった。排水口につまづき、負傷した。","8","商業","802","小売業","80201","各種商品小売業","300~499","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","2","転倒","58"
"17","2006","平成","18","1","10~11","配達先に行く途中、後方より車が来たので端によけて先に行かせた後、道路中央へ戻ろうとしたところバランスを崩して転倒・負傷した。","11","通信業","1101","通信業","110101","通信業","300~499","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","2","転倒","43"
"18","2006","平成","18","1","11~12","デパート遊園地等の企画制作・タレント派遣業の一環として、ホテルの正月イベントで忍者ショーに出演している際に、高さ50センチメートル程のステージから足を踏み外し左足に負担がかかり負傷した。","10","映画・演劇業","1001","映画・演劇業","100109","その他の映画・演劇業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","419","その他の仮設物、建築物、構築物等","1","墜落、転落","37"
"19","2006","平成","18","1","11~12","郵便配達中、道路の日蔭部分でスリップし転倒した。","11","通信業","1101","通信業","110101","通信業","50~99","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）","29"
"20","2006","平成","18","1","11~12","担当区の年賀配達を終え、応援に行こうとして路に出ようとした際、一旦停止を怠り、中央線が無かったことから極端に右寄りで道路に出たため、相手方の運転する普通自動車の前方と衝突した。","11","通信業","1101","通信業","110101","通信業","300~499","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）","29"
"21","2006","平成","18","1","12~13","2階倉庫で上から2段目の商品が必要だったため、その上(床から約1.8mの高さ)に乗っていた商品を片手で手前に引いて他の片手で持とうとしたら重たかったので支えられないと思い、ポンと元の位置に戻した時に負傷した。","8","商業","802","小売業","80201","各種商品小売業","100~299","6","荷","61","荷","611","荷姿の物","3","激突","40"
"22","2006","平成","18","1","13~14","病院敷地で2tトラックの荷台にゴミを載せる作業中、荷台に積んだ生ゴミの入った容器を移動整頓し、荷台から降りる際、負傷した。","13","保健・衛生業","1301","医療保健業","130101","病院","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","3","激突","61"
"23","2006","平成","18","1","14~15","病棟保護室内において、病状不安定にて入室中の男性患者が与薬時に抵抗・興奮がみられ、立位にて口腔内に与薬しようとしたところ、患者が前方より倒れかかってきた。後方には和便器があり、それをよけようとして体をひねりながら床に腰部より転倒した。","13","保健・衛生業","1301","医療保健業","130101","病院","100~299","9","その他","99","分類不能","999","分類不能","3","激突","39"
"24","2006","平成","18","1","15~16","寿司の作業場で、包丁を使い、魚を切ろうとした際、不注意で体の一部を負傷した。","8","商業","802","小売業","80201","各種商品小売業","300~499","3","その他の装置等","36","人力機械工具等","364","手工具","8","切れ、こすれ","21"
"25","2006","平成","18","1","16~17","外出先から帰院した患者を車イスからベッドの上に上げようと2~3回持ち上げたが上がらず、2人がかりでベッドの上に上げた。その時、背中に違和感が出現した。","13","保健・衛生業","1301","医療保健業","130101","病院","100~299","9","その他","92","起因物なし","921","起因物なし","19","動作の反動、無理な動作","54"
"26","2006","平成","18","1","16~17","栄養科厨房内で、配膳をしている際、つまづいて(特に障害物・床がぬれていた等の状況はなし)床に倒れた。倒れた際、左膝をついてしまい負傷した。","13","保健・衛生業","1301","医療保健業","130101","病院","300~499","9","その他","92","起因物なし","921","起因物なし","2","転倒","28"
"27","2006","平成","18","1","18~19","観光バスの乗務を終えて車庫につき、バスから降りた時、駐車場のみぞに足がはまってしまい、そのままバランスを崩して転倒した。","4","運輸交通業","402","道路旅客運送業","40202","バス業","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","18"
"28","2006","平成","18","1","18~19","契約先の防犯警報対応中、不審者に頭部及び腕を鉄パイプのような物で殴打され負傷した。","17","その他の事業","1702","その他の事業","170201","警備業","300~499","9","その他","99","分類不能","999","分類不能","8","切れ、こすれ","30"
"29","2006","平成","18","1","19~20","1階フロアー精肉売り場後方の調理場でミートスライサーに詰まった肉を取り除こうとしたところ、体の一部を切ってしまった。","8","商業","802","小売業","80201","各種商品小売業","100~299","1","動力機械","16","一般動力機械","165","食品加工用機械","8","切れ、こすれ","19"
"30","2006","平成","18","1","19~20","道路(砂利道)でルームサービス配達中、ジャイロで左折した際、砂利道でスリップし転倒したため負傷した。","14","接客娯楽業","1402","飲食店","140201","一般飲食店","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","22"
"31","2006","平成","18","1","20~21","工場内で10トントラックの荷台に上がろうとした際に、足を滑らせて落下し車両バンパーに足を強打し負傷した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","1","墜落、転落","56"
"32","2006","平成","18","1","21~22","大食堂の2階の物置場にて、紙ナプキンを取ろうとして足を踏みはずして階段から転倒して頭部を打ち負傷した。","13","保健・衛生業","1303","その他の保健衛生業","130301","浴場業","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","413","階段、桟橋","1","墜落、転落","52"
"33","2006","平成","18","1","5~6","プラットホームでトラックに積み込む貨物を見るために立っていた時、バック走行のフォークリフトが近づいてきたのに気付かず、フォークリフトと追突し負傷した。","5","貨物取扱業","501","陸上貨物取扱業","50101","陸上貨物取扱業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","6","激突され","29"
"34","2006","平成","18","1","8~9","構内にて濃硫酸の納品作業を行うためホースを取り付けようとしたとき、ホース内に残圧があったためホース先端部分の蓋を外した際に濃硫酸が飛散し負傷した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","50~99","5","物質、材料","51","危険物、有害物等","514","有害物","12","有害物等との接触","30"
"35","2006","平成","18","1","8~9","調教場で騎乗調教中、突然騎乗馬が方向転換した際に負傷した。","7","畜産・水産業","701","畜産業","70101","畜産業","30~49","7","環境等","71","環境等","719","その他の環境等","19","動作の反動、無理な動作","30"
"36","2006","平成","18","1","10~11","工場内にて紙を裁断するため、2m程上にあるカッターを取るため、脚立に乗り手に持った時、足がはずれ転落し体をコンクリートの床に打ち負傷した。","1","製造業","101","食料品製造業","10109","その他の食料品製造業","10~29","3","その他の装置等","37","用具","371","はしご等","1","墜落、転落","47"
"37","2006","平成","18","1","10~11","事務所内で書類整理中、ロッカー上の書類を取ろうとして、回転椅子に乗り手を伸ばしたところ、椅子が回り転落して、負傷した。","14","接客娯楽業","1403","その他の接客娯楽業","140301","ゴルフ場","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","419","その他の仮設物、建築物、構築物等","1","墜落、転落","56"
"38","2006","平成","18","1","10~11","当館内に於いて、客室冷蔵庫にビールを補充するために、2階洗い場内にある冷蔵庫にビールを取りに行く途中、洗い場内に入るためスリッパに履き変えたが洗い場前が少し濡れていてすべって転倒、体をかばうため手をついたが負傷した。","14","接客娯楽業","1401","旅館業","140101","旅館業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","56"
"39","2006","平成","18","1","13~14","ホテル客室のベランダにおいて、シャワーカーテンを干す作業中、足を滑らせ転倒、体の一部を打ち負傷した。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","60"
"40","2006","平成","18","1","15~16","ホテル内の会場にて、中華卓上に乗せるターンテーブルを移動している時に、テーブルが不安定になり倒れた。その際、足にテーブルがあたってしまった。","14","接客娯楽業","1401","旅館業","140101","旅館業","100~299","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","4","飛来、落下","19"
"41","2006","平成","18","1","16~17","配達途中にアイスバーンの道で滑って転倒し、その時に、隣に停車中のバイクと一緒に倒れ込み、さらに道路横の休耕田に滑り落ちて負傷した。","11","通信業","1101","通信業","110101","通信業","50~99","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","2","転倒","45"
"42","2006","平成","18","1","16~17","配達中、見通しの悪い下りカーブに差し掛かったところ、前方から車が来たので避けようとしたところ、雨天のためスリップし転倒。そのまま滑って前方からきた車の運転席側バンパー付近にぶつかった。なお相手車両は局側のオートバイの接近に気付き道路左側へ寄せ停車しており、そこへオートバイが滑りこんだ。","11","通信業","1101","通信業","110101","通信業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）","42"
"43","2006","平成","18","1","16~17","屋外にある堆肥製造作業場で、ミキサー(マッシュルームの培地に使う土を混ぜる機械)内に入り、修理をしていたところ、テストのために入れた電源を切れ忘れており、同僚がミキサーの作動スイッチに誤ってあたり、そのためミキサーが作動してしまい機械内についている土を混ぜるための羽根に足を挟まれ負傷した。","6","農林業","601","農業","60101","農業","100~299","1","動力機械","16","一般動力機械","162","混合機、粉砕機","7","はさまれ、巻き込まれ","53"
"44","2006","平成","18","1","16~17","ごみ捨てに行く途中、段差で転倒し、負傷した。","13","保健・衛生業","1301","医療保健業","130101","病院","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","413","階段、桟橋","2","転倒","60"
"45","2006","平成","18","1","17~18","ふぐ皮の掃除のため、専用の機械を使用していた時に、裏側に残っていたゴミを取り除こうとして手指をはさみ負傷した。","14","接客娯楽業","1402","飲食店","140209","その他の飲食店","10~29","1","動力機械","15","金属加工用機械","159","その他の金属加工用機械","7","はさまれ、巻き込まれ","35"
"46","2006","平成","18","1","17~18","当事業所調理棟調理室にて、床面(タイル)を濡れたモップでふき掃除を行った直後に、被災者が通過する際、足元が滑り転倒し右手で支えた時負傷した。","13","保健・衛生業","1301","医療保健業","130101","病院","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","2","転倒","48"
"47","2006","平成","18","1","20~21","バックルーム整理をしていて脚立を使い布団を上に積み、使い終わって自分の後ろ側のスチール棚に脚立を立て掛け別の作業をしていた時に倒れて来て負傷した。","8","商業","802","小売業","80201","各種商品小売業","300~499","3","その他の装置等","37","用具","371","はしご等","5","崩壊、倒壊","38"
"48","2006","平成","18","1","20~21","配送センター倉庫内で、トラックが乳製品を降ろす作業をしていた時、誤ってトラック後部、緩衝用ゴム部分に足を乗せ、滑って負傷した。","4","運輸交通業","403","道路貨物運送業","40302","特定貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","2","転倒","36"
"49","2006","平成","18","1","20~21","大浴場を清掃中に、脱衣室入口の扉で体の一部を挟み、負傷した。","14","接客娯楽業","1401","旅館業","140101","旅館業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","419","その他の仮設物、建築物、構築物等","7","はさまれ、巻き込まれ","73"
"50","2006","平成","18","1","21~22","事務室で、タイムカードを入力して更衣室に戻ろうと、建物のドアの外に出て、一段下に降りようとしたところ、足元が枕木の端であったため、体のバランスを崩し転倒し、負傷した。","15","清掃・と畜業","1501","清掃・と畜業","150103","その他の廃棄物処理業","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落","44"
"51","2006","平成","18","1","22~23","店内厨房にて調理作業中、包丁でとんかつを切る際、手が滑り体の一部を負傷した。","14","接客娯楽業","1402","飲食店","140201","一般飲食店","10~29","3","その他の装置等","36","人力機械工具等","364","手工具","8","切れ、こすれ","23"
"52","2006","平成","18","1","0~1","本人は大工仕事を中心に施設の修理作業を行っているが、重量物の保持が頻繁であるために、腕を負傷した。","14","接客娯楽業","1402","飲食店","140201","一般飲食店","100~299","6","荷","61","荷","611","荷姿の物","19","動作の反動、無理な動作","62"
"53","2006","平成","18","1","3~4","配達に向かう途中の道路で、路面が凍結していたの注意深く低速走行したが、前輪タイヤがスリップして転倒し負傷した。","8","商業","802","小売業","80205","新聞販売業","30~49","7","環境等","71","環境等","719","その他の環境等","2","転倒","40"
"54","2006","平成","18","1","3~4","ビルに朝刊を配達した後、2階から降りる際、最後の階段を踏みはずし足を強く捻り床に打ちつけ負傷した。","8","商業","802","小売業","80205","新聞販売業","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","413","階段、桟橋","1","墜落、転落","40"
"55","2006","平成","18","1","5~6","一輪車を押して新聞配達中、後から来た軽ワゴン車にはねられて負傷した。","8","商業","802","小売業","80205","新聞販売業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","6","激突され","59"
"56","2006","平成","18","1","5~6","空車の状態で県道を駅方面に向かって走行中、歩道にて乗客が手を上げたため、一旦停車した際、後方から直進してきた車両に追突され、負傷した。","4","運輸交通業","402","道路旅客運送業","40201","ハイヤー・タクシー業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）","66"
"57","2006","平成","18","1","5~6","朝刊をバイクにて配達後、事務所に戻る途中、路面凍結のため転倒して、負傷した。","8","商業","802","小売業","80205","新聞販売業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）","29"
"58","2006","平成","18","1","7~8","作業場内を巡回するため、バイクに乗って移動中、上坂急カーブにさしかかると前夜の雨により路面凍結のため転倒し負傷した。","6","農林業","602","林業","60209","その他の林業","30~49","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）","58"
"59","2006","平成","18","1","8~9","業務が終わり社員通路口で社員証を通しに行き、曲がり角で滑って転んでしまった。通路はツルツルしていて滑りやすかった。","8","商業","802","小売業","80209","その他の小売業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","35"
"60","2006","平成","18","1","8~9","出勤時に2階駐車場から休憩室に入る為歩いていたところ、休憩室前の入り口付近が雪で滑りやすくなっていたため滑って転倒し、負傷した。","8","商業","802","小売業","80201","各種商品小売業","30~49","7","環境等","71","環境等","719","その他の環境等","2","転倒","45"
"61","2006","平成","18","1","8~9","通用口にて商品の積込作業中、雪で足が滑り転倒し負傷した。","1","製造業","101","食料品製造業","10102","水産食料品製造業","10~29","7","環境等","71","環境等","715","高温・低温環境","2","転倒","58"
"62","2006","平成","18","1","8~9","給油所内で屋根を固定しているカープをカッターナイフで切断中、誤って自分の体の一部をカッターナイフでかすめてしまい負傷した。","8","商業","802","小売業","80204","燃料小売業","1~9","3","その他の装置等","36","人力機械工具等","364","手工具","8","切れ、こすれ","17"
"63","2006","平成","18","1","8~9","ダートコースでの通常の騎乗調教時に馬がつまづき落馬。その際、騎乗馬に顔を蹴られ負傷した。","7","畜産・水産業","701","畜産業","70101","畜産業","10~29","7","環境等","71","環境等","719","その他の環境等","1","墜落、転落","24"
"64","2006","平成","18","1","9~10","キッチンバック作業台でスライサーで玉ネギをスライスしている時、体の一部が滑って刃に当たり、負傷した。","14","接客娯楽業","1402","飲食店","140201","一般飲食店","30~49","1","動力機械","16","一般動力機械","165","食品加工用機械","8","切れ、こすれ","53"
"65","2006","平成","18","1","9~10","事務所内で高い棚の整理清掃をイスに乗ってしていた時に、倒れやすい椅子だったため、棚を拭いている時に椅子が倒れそのまま本人は落ちて腰を強打してしまった。","14","接客娯楽業","1401","旅館業","140101","旅館業","30~49","3","その他の装置等","37","用具","371","はしご等","1","墜落、転落","70"
"66","2006","平成","18","1","9~10","店舗駐車場、スロープを歩いて降りる際(出勤時)路面が凍結していたため、滑って転んでしまい、その時、体の一部を負傷した。","8","商業","802","小売業","80201","各種商品小売業","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","40"
"67","2006","平成","18","1","9~10","店の屋根の雪降ろしをしている最中に雪がすべり落ち、それと一緒に落ちて負傷した。","8","商業","802","小売業","80203","家具・建具・じゅう器小売業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","415","屋根、はり、もや、けた、合掌","1","墜落、転落","53"
"68","2006","平成","18","1","9~10","店内事務所にある金庫室の中の大金庫の扉を閉めようとした時、大金庫扉上部に体の一部を添えていたため、そのまま閉めてしまい負傷した。","8","商業","802","小売業","80201","各種商品小売業","50~99","3","その他の装置等","37","用具","379","その他の用具","7","はさまれ、巻き込まれ","38"
"69","2006","平成","18","1","9~10","大浴場内で、温泉の落とし水口を清掃中に、ふた(カバー)を戻す時に、誤って指をはさんでしまった。","14","接客娯楽業","1401","旅館業","140101","旅館業","30~49","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","7","はさまれ、巻き込まれ","36"
"70","2006","平成","18","1","9~10","介護事業所内を清掃中、床が濡れていたため移動時に滑って転倒し膝を強打して負傷した。","8","商業","802","小売業","80201","各種商品小売業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","2","転倒","70"
"71","2006","平成","18","1","10~11","郵便物を配置した帰り、下り坂になっている所で路面が前日の冷え込みで凍結しており、そこで足が滑ってしまいバランスをくずし転倒した。","11","通信業","1101","通信業","110101","通信業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","62"
"72","2006","平成","18","1","10~11","得意先への納品を終え、保冷車のシャッターを閉める際に取っ手があるにもかかわらず、蛇腹において閉めようとしたため、そのジャバラで体の一部を負傷した。","1","製造業","101","食料品製造業","10109","その他の食料品製造業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ","67"
"73","2006","平成","18","1","10~11","正月の初売りのため、弊社得意先であるホームセンターに於いて、商品を買ったお客を玄関まで見送りした際に、玄関前の路面凍結により滑って転んで負傷した。","8","商業","802","小売業","80209","その他の小売業","1~9","7","環境等","71","環境等","719","その他の環境等","2","転倒","61"
"74","2006","平成","18","1","10~11","セントラルキッチンにて、「そば」を製麺機で作成中に、清掃しようとして、安全カバー下の「そば」が出てくる隙間に体の一部を挿入した。回転する麺帯切刃に挟まれ負傷した。","1","製造業","101","食料品製造業","10109","その他の食料品製造業","100~299","1","動力機械","15","金属加工用機械","159","その他の金属加工用機械","7","はさまれ、巻き込まれ","48"
"75","2006","平成","18","1","11~12","お客用駐車場の雪を雪かきで片付中、地面が凍っていたため、足をすべらせ転倒し負傷した。","13","保健・衛生業","1303","その他の保健衛生業","130301","浴場業","1~9","7","環境等","71","環境等","719","その他の環境等","2","転倒","60"
"76","2006","平成","18","1","11~12","バイクにより郵便物の配達作業中、配達先の入口で右折しようとしたが、積雪により路面が凍結していたため、滑ってバイクもろとも転倒し、負傷した。","11","通信業","1101","通信業","110101","通信業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）","55"
"77","2006","平成","18","1","11~12","厨房で野菜をスライサーで切っている時、野菜が詰まり取り除く際、電源を切ったが完全に刃が停止していない状態で、手を刃に接触させたため負傷した。","14","接客娯楽業","1402","飲食店","140201","一般飲食店","10~29","1","動力機械","16","一般動力機械","165","食品加工用機械","8","切れ、こすれ","55"
"78","2006","平成","18","1","12~13","事業場において、客室清掃のため、左手に掃除機、右手に掃除機のホースと掃除用具の入ったビニール袋を持ち、野外から作業を行う部屋に急ぎ足で向っていたところ、当該客室前の路面が凍結していたため、足が滑り転倒し負傷した。","14","接客娯楽業","1401","旅館業","140101","旅館業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","2","転倒","58"
"79","2006","平成","18","1","12~13","コンベアの部品を当該社員と交換中、コンベアシャフトの固定部が固く動かなかったため、同社員がハンマーを用いて取り外し作業を行った際、鉄の破片が飛散し、コンベアを挟み、対面にいた被災者の体の一部に入り負傷した。","1","製造業","101","食料品製造業","10104","パン、菓子製造業","100~299","3","その他の装置等","36","人力機械工具等","364","手工具","4","飛来、落下","33"
"80","2006","平成","18","1","13~14","荷物の運搬作業を発着場で行っていたところ、荷物を降ろした鉄車が発着場から下に落ちそうになったため、あわてて止めようとした際にその反動で鉄車の柄の部分が直撃し負傷した。","11","通信業","1101","通信業","110101","通信業","30~49","3","その他の装置等","36","人力機械工具等","362","人力運搬機","3","激突","49"
"81","2006","平成","18","1","14~15","看護助手2名で患者を搬送する際、ストレッチャーが自動ドアに衝突しそうになったので、それを防ごうとして、ストレッチャーを引き寄せたが、相手の力が強く引き寄せ切れず、自動ドアとストレッチャーの間に体の一部を挟んだ。","13","保健・衛生業","1301","医療保健業","130101","病院","100~299","3","その他の装置等","37","用具","379","その他の用具","7","はさまれ、巻き込まれ","23"
"82","2006","平成","18","1","14~15","被災者は当時利用者を病院に同行搬送する業務に就いたが、施設の自動車の後部座席に乗り込んだ際見送りに出てきていた他の利用者が外から車のドアーを閉めたため、ドアーが右腕から肩にかけてあたり負傷した。","13","保健・衛生業","1302","社会福祉施設","130201","社会福祉施設","300~499","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","7","はさまれ、巻き込まれ","52"
"83","2006","平成","18","1","14~15","簡易保険保養センターにおける家族風呂脱衣場で、介護用リフトのレール内に溜まった結霧水が床に流れ落ちていたため、タオルを棒に巻きつけて後退しながら拭き取り作業をしていた時、バランスを崩して転倒し身を庇おうとして体の一部を負傷した。","17","その他の事業","1702","その他の事業","170201","警備業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","2","転倒","61"
"84","2006","平成","18","1","14~15","トラックの荷台から雛コンテナを降ろし終わり、舎内の水洗場にコンテナを移動させようと7段重ねにして押したところ、上部がバランスを崩し、おちそうなったため、左手で支えようとした際に、指にあたり負傷した。","7","畜産・水産業","701","畜産業","70101","畜産業","30~49","6","荷","61","荷","611","荷姿の物","6","激突され","30"
"85","2006","平成","18","1","15~16","電動カートを操作しながら歩行していたところ、後方から無人の乗用カートが走行してきて衝突し、その際に体の一部を挟み負傷した。","14","接客娯楽業","1403","その他の接客娯楽業","140301","ゴルフ場","50~99","2","物上げ装置、運搬機械","23","乗物","239","その他の乗物","6","激突され","66"
