"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"11","2015","平成","27","8","23~24","交代のため出勤してきた同僚が、工場内で倒れている被災者を発見。被災者に意識はなく、救急搬送したものの、翌日19時5分に熱中症を原因とする急性循環不全により死亡。工場では、フッ素樹脂のスクラップを溶融し、押出機にて糸状に成型してから裁断し、出荷用のペレットを製造している。工場は三交代の勤務体制である。被災者は15時から24時の時間帯に勤務しているが、18時から24時まで毎日被災者一人で作業をしていた","1","製造業","108","化学工業","10805","プラスチック製品製造業","1~9","7","環境等","71","環境等","715","高温・低温環境","11","高温・低温の物との接触"
"12","2015","平成","27","8","17~18","産業廃棄物の分別作業場において、被災者は、土のう袋に詰め込んだ残土が入ったコンテナを横倒しにして、土のう袋を開封して別のコンテナボックスに残土を移し替える作業を単独で行っていた。別の場所にいた同僚労働者が、被災者の作業場所に近付いた際に、コンテナ内で意識不明の状態でうずくまっている被災者を発見した。","15","清掃・と畜業","1501","清掃・と畜業","150102","産業廃棄物処理業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","2","転倒"
"13","2015","平成","27","2","11~12","中学校の体育館の屋根周囲の雨水配水管の排水口(ドレン)に堆積した落葉等の清掃作業を2名で行っていたところ、被災者が西側の屋根から約11メートル下の公道上に墜落し死亡したものである。なお、同作業は同日のみで終了する予定であった。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","415","屋根、はり、もや、けた、合掌","1","墜落、転落"
"14","2015","平成","27","2","17~18","現場から会社へ戻る途中、車が歩道にのり上げ横転し、ガードレールに衝突して死亡した。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"15","2015","平成","27","1","0~1","被災者が杉(胸高直径約35センチメートル)を伐倒したところ、当該伐倒木が他の切株に当たって被災者が退避していた場所に跳ね、被災者が退避していた付近の立木と当該伐倒木の間に挟まれ、被災した。","6","農林業","602","林業","60201","木材伐出業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"16","2015","平成","27","10","13~14","現場内の山林で、ドラグ・ショベルを使用し作業道の造成及び整地作業を行っていた作業中のドラグ・ショベルが見当たらなくなったため、伐採等の作業を行っていた同僚が捜索していたところ、作業道から約15m下の崖に転落しているドラグ・ショベルを発見した。ドラグ・ショベルは運転席を下にした状態で立木に引っかかり停止していたが、支えていた立木が折れさらに50mほど転落した。","6","農林業","602","林業","60201","木材伐出業","10~29","7","環境等","71","環境等","711","地山、岩石","1","墜落、転落"
"17","2015","平成","27","1","11~12","給油所の高さ3.93メートルの屋根の雪おろしをするために梯子を登っていたところ、梯子が滑って倒れたことにより、被災者が梯子から転落して頭部を打撲し病院に搬送された。1月25日(日)午前8時59分に死亡した。","17","その他の事業","1702","その他の事業","170209","その他の事業－その他","100~299","3","その他の装置等","37","用具","371","はしご等","1","墜落、転落"
"18","2015","平成","27","2","7~8","ワゴン車を運転して事務所から施工現場に向かう途中、災害発生地付近にさしかかった際、路面の凍結によりタイヤがスリップし、対向車線にはみ出し、対向してきたトラックと衝突したあと、路肩の立木に衝突して停車した。被災者は市内の病院に搬送され治療を受けていたが、くも膜下出血により平成27年3月13日に死亡した。","3","建設業","303","その他の建設業","30301","電気通信工事業","1~9","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"19","2015","平成","27","8","2~3","工事が終了したため、走行車線規制を解除し、規制中の看板を撤去して、カラーコーン回収のため低速で走行していたころ、大型トラックが標識車両に追突し、標識車両が前を走行していた機台車両に玉突き衝突した。標識車両は横転炎上。標識車両の運転者1名が死亡、機台車両に乗車していた3名がやけどなどで負傷したもの。","17","その他の事業","1702","その他の事業","170201","警備業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"20","2015","平成","27","8","15~16","被災者が冷凍機の配線工事作業中、配線に電圧がかかっていたのにケーブルカッターで配線を切断したことから地絡を起こし、感電死したもの。","3","建設業","303","その他の建設業","30301","電気通信工事業","1~9","3","その他の装置等","35","電気設備","351","送配電線等","13","感電"
"21","2015","平成","27","1","16~17","公園内の約40ha部分について利用者の支障となる立木、害虫がいる立木を伐木する作業において発生した。事業主がチェーンソー作業、被災者がチルホール作業という役割分担であった。胸高直径33センチメートルの伐倒の際に、事業主がチェーンソーで受口と追口を作り被災者に合図し、被災者がチルホールで引いた。木が倒れ始めた際に、被災者が伐倒方向に退避したため木に激突され胸などを強く打ち死亡した。","6","農林業","602","林業","60209","その他の林業","1~9","7","環境等","71","環境等","712","立木等","5","崩壊、倒壊"
"22","2015","平成","27","11","9~10","橋梁の補修工事のために設置された吊り足場の解体作業において、足場の解体作業に従事する労働者が誤って30m下の海に墜落し死亡したもの。","3","建設業","301","土木工事業","30105","橋梁建設工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"23","2015","平成","27","5","11~12","市内の契約している駐車場の巡回警備の勤務中において、被災者1名が社用車(軽自動車)を運転して、巡回警備場所の駐車場に向かうために走行中、緩やかな右カーブで何らかの理由により中央ラインを超えて対向車線を走行したところに、対向車線を走行してきた4tトラックと正面衝突したもの。","17","その他の事業","1702","その他の事業","170201","警備業","1~9","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"24","2015","平成","27","3","1~2","3月4日19時に港の警備に就き、2時間毎に定時報告を入れていたが、3月5日1時の報告がなく、無線及び携帯電話を呼び出しても応答がなかったため巡回警備員を現地へ向かわせたものの発見できなかった。警察及び海上保安本部へ通報し、潜水士による海中捜索中に被災者の業務用ライトを発見したが被災者は発見できないまま3月6日に捜索終了。5月9日に現場から約4キロメートル東の海上で発見されたもの。","17","その他の事業","1702","その他の事業","170201","警備業","100~299","7","環境等","71","環境等","713","水","10","おぼれ"
"25","2015","平成","27","3","15~16","被災者が、軽トラックを配達先住居の駐車場に停車させて降車したところ、無人の軽トラックが後退し、住居前道路脇の側溝に軽トラックが落ち、軽トラックと側溝の土手との間に被災者が挟まれて死亡したもの。配達先住居の駐車場の傾斜角は8度、道路の傾斜角は3度であったもの。","17","その他の事業","1702","その他の事業","170209","その他の事業－その他","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","6","激突され"
"26","2015","平成","27","6","0~1","被災者は、建設工事の施工管理業務に従事していたが、過重労働による心理的負荷がかかり、精神疾患(うつ病)を発病し治療を行っていたものの、自殺をした。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","10~29","9","その他","92","起因物なし","921","起因物なし","90","その他"
"27","2015","平成","27","2","0~1","中型貨物自動車を運転し、目的地までの運行を行っていたところ、緩い左カーブで対向車線に進入、対向してきた大型貨物自動車と衝突したもの。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"28","2015","平成","27","4","19~20","トンネル切羽において、火薬の装填作業を行っていたところ、切羽天端部の肌落ちがあり、装填した火薬(雷管)が2つ落下した。すぐに同火薬を回収するため職長及び被災者が切羽に近づいたところ、岩盤が大規模に崩落し、被災者は落下してきた約3トンの岩の下敷きとなった。岩を除去し、救急車にて搬送されたが、搬送先にて死亡が確認された。","3","建設業","301","土木工事業","30102","トンネル建設工事業","10~29","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"29","2015","平成","27","4","4~5","昼食の仕出し弁当に入れるおしぼりの在庫が切れ、被災者は、店舗へ買い出しのため、同僚と2台のバイクで公道を走行中、同僚を追い越した後、カーブを曲がり切れず、ポールに激突し、死亡したもの。(外傷性胸腔内蔵器損傷:即死)","8","商業","802","小売業","80209","その他の小売業","50~99","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"30","2015","平成","27","10","21~22","天井クレーンを用いて、パレット台車に熱延鋼板を積み込み、玉外しを行った後にクレーンを走行させているときに、玉掛用具であるハッカーが積み込んだ熱延鋼板に接触し(推定)、積み込んだ熱延鋼板の上部5枚(2.6t)が荷崩れを起こし、被災者に激突した。","5","貨物取扱業","501","陸上貨物取扱業","50101","陸上貨物取扱業","1000~9999","3","その他の装置等","37","用具","372","玉掛用具","5","崩壊、倒壊"
"31","2015","平成","27","10","12~13","沖合に仕掛けた定置網の補修作業が終了し、資材を回収しようと直径28ミリメートルの繊維ロープを定置網に接続し、ウインチで海中から引き上げた状態で作業を行っていたところ、同繊維ロープが舟の端の支柱から外れ、同繊維ロープの内角側において、外れた繊維ロープと舟の構造部(タツ)の間に挟まれたもの。","7","畜産・水産業","702","水産業","70201","漁業","10~29","3","その他の装置等","37","用具","379","その他の用具","7","はさまれ、巻き込まれ"
"32","2015","平成","27","11","12~13","被災者は、平成27年11月1日に現場事務所で打ち合わせ後、翌日の作業準備のため、会社の資材置場へ向かった後、行方不明となった。その後、同月6日に、資材置場付近のブロック塀に挟まった状態で、遺体で発見された。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","1","墜落、転落"
"33","2015","平成","27","1","0~1","国道で、交差点を北に直進していたトラック(4トン:保冷車)と右折の普通乗用車が接触、トラックが横転し、ドライバーが全身を強く打ち死亡、普通乗用車の運転者も軽傷を負った。被災者は、1月20日の午後5時に会社を出て途中に配送を行い、同日の午後10時頃荷(とうふ)を積み目的地へ向かっている最中であった。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","1~9","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"34","2015","平成","27","8","14~15","被災者は、木造家屋の解体工事現場において、敷地内に埋設された供給用のガス(プロパン)管の閉止作業のため、ガス管を露出させるために掘削した深さ1m程の穴の中に入り、ガス管を切断して閉止作業を行っていたが、穴の中で意識を失った状態で倒れいたところを発見された。その後、病院に搬送されたが、約1時間後に低酸素血症により死亡した。","1","製造業","116","電気・ガス・水道業","11602","ガス業","300~499","7","環境等","71","環境等","714","異常環境等","12","有害物等との接触"
"35","2015","平成","27","6","0~1","被災者は、県道上において、工事現場にドラグショベル(0.2m3)搬入するための交通誘導を行っていた。積載車からドラグショベルを搬入する作業が終了したため、被災者は交通誘導を終え、工事現場に向かって県道を横断しようとしていたところ、南進してきた軽トラックにはねられたもの。トンネル工事現場において、切羽付近のズリ積込み作業を終了したドラグショベルが、次の作業に向かうため後進したところ、ドラグショベル右後方に立ち入っていた被災者の両足を轢いたもの。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"36","2015","平成","27","9","8~9","クランプリフトで機械加工原紙を荷降ろしした後、バックで走行中、同じ建屋内にある廃棄物の圧縮処理を行うベーラー室から出てきた被災者と激突したものである。激突された被災者はそのまま床面に倒れ、頭部を打撲したことが原因で死亡した。","1","製造業","107","印刷・製本業","10701","印刷業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","6","激突され"
"37","2015","平成","27","5","10~11","ごみ収集作業中の労働者が、何らかの原因で突然バックしたパッカー車と建物支柱の間に挟まれて死亡した。事故発生時、運転手は車外におりパッカー車の運転席は無人であった。","15","清掃・と畜業","1501","清掃・と畜業","150103","その他の廃棄物処理業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","229","その他の動力運搬機","7","はさまれ、巻き込まれ"
"38","2015","平成","27","3","9~10","国道を2トントラックで食品運搬中、なんらかの原因により、センターラインを越えて対向車(10トントラック)と正面衝突した。被災者は、車両から投げ出されて死亡。衝突されたトラックの運転手は意識不明の重傷。衝突されたトラックの後部にいたトラックも10トントラックに追突したため、その運転手も負傷した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"39","2015","平成","27","5","12~13","被災者は栽培中であるサトウキビ畑の畝の間を耕すため農業用小型トラクターに乗車して移動していたが、約1.4メートル低くなっている隣地との境界付近に同トラクターが横転し下敷きになった。","6","農林業","601","農業","60101","農業","1~9","1","動力機械","16","一般動力機械","169","その他の一般動力機械","1","墜落、転落"
"40","2015","平成","27","2","15~16","道路建設工事現場内の重機に給油するため、被災者がタンクローリー(4輪駆動トラックの荷台にタンクを有するもの)で勾配16度のパイロット道路を登坂していたところ、パイロット道路の約32メートル下にタンクローリーごと転落した。パイロット道路は幅員10mであった。","8","商業","802","小売業","80204","燃料小売業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"41","2015","平成","27","9","20~21","原料(石灰石)を運搬するベルトコンベアを清掃中、当該コンベアに全身を巻き込まれたもの。ハンマーを使用してコンベアを叩く等により原料を落として掃く等の作業で、本来は電源を切ってから行う作業とされてはいたが、被災者発見時にコンベアが動いていたこと並びに遺体の損壊状況から、被災者はコンベアを動かしながら清掃していたものと考えられる。","1","製造業","108","化学工業","10801","無機・有機化学工業製品製造業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","224","コンベア","7","はさまれ、巻き込まれ"
"42","2015","平成","27","8","13~14","一般住宅の外壁張替え作業中、住宅への引込線の位置を調整するため、交流100ボルト(単相3線)が通電中の当該電路を握ったところ、電路の絶縁被覆が損傷していたため、感電したもの。当日の天候は雨。被災者は、絶縁性能を有しないポリウレタンコーティングを施した作業用手袋を着用し、作業に当たっていた。","3","建設業","302","建築工事業","30202","木造家屋建築工事業","1~9","3","その他の装置等","35","電気設備","351","送配電線等","13","感電"
"43","2015","平成","27","2","10~11","町道の待避所を建設する道路改良工事において、移動式クレーン(16t吊りラフテレーンクレーン)を用いて、L型擁壁(PC製、重量3.6t)を吊り上げて旋回した後、移動式クレーンごと道路下(谷側)に転落し、運転席が車両の下敷きとなり、移動式クレーンを運転していた被災者が死亡した。","3","建設業","301","土木工事業","30106","道路建設工事業","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","212","移動式クレーン","1","墜落、転落"
"44","2015","平成","27","12","10~11","マンション敷地内の立木(けやき・高さ約8メートル)の剪定作業を行なっている際、被災者が乗っていた枝部分(高さ約6メートル)が折れ、隣接する歩道上に墜落したもの。","6","農林業","601","農業","60101","農業","1~9","7","環境等","71","環境等","712","立木等","1","墜落、転落"
"45","2015","平成","27","11","0~1","被災者は電柱の新設後、路面から高さ2.12メートルの擁壁上の斜面に生えた雑木の伐採作業を行っていたところ、斜面から路面上に滑り落ち頸椎骨折、急性大動脈解離等の負傷により療養中であったが、平成27年11月21日に死亡したもの。","3","建設業","303","その他の建設業","30301","電気通信工事業","1~9","7","環境等","71","環境等","711","地山、岩石","1","墜落、転落"
"46","2015","平成","27","10","8~9","高さ60センチメートルの石段上の枯れ木(沈丁花)を引き抜くため石段に登り、当該枯れ木を引き抜いたところ、反動でバランスを崩し後方の植木側へ倒れた。植木には被災者の使用していた剪定バサミが立てかけてあり、被災者が倒れた際にハサミの先が被災者の左側腹部に刺さった。","6","農林業","601","農業","60101","農業","1~9","7","環境等","71","環境等","712","立木等","2","転倒"
"47","2015","平成","27","10","5~6","テーマパーク構内において、清掃作業を行っていた被災者がゴンドラ船着場付近の深さ2.3m(水深1.7m)の水路に、モップと共に沈んでいるところを発見されたもの。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","300~499","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","10","おぼれ"
"48","2015","平成","27","8","0~1","国道トンネル内を走行中の車両1に、対向車線を進行してきた車両2がセンターラインを越え接触した。車両1は接触の反動で対向車線に飛び出して停止し、そこへ車両3が衝突した。この結果、車両1に乗車していた労働者2名が死亡。車両3に乗車していた労働者1名が負傷した。","17","その他の事業","1702","その他の事業","170201","警備業","50~99","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"49","2015","平成","27","10","7~8","労働者はフォークリフト(最大荷重3トン)を運転して、倉庫内に製品を搬入した後、倉庫から出るときにシャッターを閉めようとフォークリフトに搭乗したまま体を乗り出して、出入口横にある開閉ボタンを押そうとした。その時にブレーキペダルの踏み込みが完全ではなかったため、労働者が体を乗り出したままフォークリフトが前進し、シャッター前の衝突防止用ポールとフォークリフト左後部にはさまれ死亡した。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","7","はさまれ、巻き込まれ"
"50","2015","平成","27","7","15~16","熱中症による死亡災害。午前9時より、国道上り車線において、街路樹の伐採作業の交通誘導作業に従事していたが、午後3時30分頃に、同僚に不調を訴えたため、現場近くの病院に搬送後、別の病院に救急車で転医したが、翌日8月1日午前2時頃死亡したもの。","17","その他の事業","1702","その他の事業","170201","警備業","50~99","7","環境等","71","環境等","715","高温・低温環境","11","高温・低温の物との接触"
"51","2015","平成","27","3","9~10","移動式クレーンの運転者であった被災者が、何らかの理由で移動式クレーンの窓から身を乗り出していたときに移動式クレーンのジブが上昇し、頭部と左腕を挟まれ、死亡した。被災者が窓から身を乗り出した理由は不明。災害発生時、被災者は移動式クレーンを運転して現場に到着した直後であり、作業開始前であった。アウトリガーを張り出す前であり、ジブを動かす必要もないことから、ジブを動かした理由も不明である。","3","建設業","301","土木工事業","30110","上下水道工事業","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","212","移動式クレーン","7","はさまれ、巻き込まれ"
"52","2015","平成","27","5","11~12","被災者はティーグラウンドに目砂を撒く作業の準備のため、目土散布機を駐車場へ移動させようと、目土散布機を運転し敷地内道路を走行中、目土散布機とともに転倒したもの。被災者は目土散布機より投げ出された状態で道路上に倒れており、目土散布機は被災者の倒れていた位置から約5m進んだ位置で停止している状態であった。","14","接客娯楽業","1403","その他の接客娯楽業","140301","ゴルフ場","30~49","1","動力機械","16","一般動力機械","169","その他の一般動力機械","2","転倒"
"53","2015","平成","27","9","16~17","林道工事において、元請の作業員と共に2名で残土処理場の木柵の設置作業を終了した後、元請の作業員はドラグショベルで法面の整形作業を行い、被災者は行う作業がないため、元請の作業員から休憩する旨言われていた。別工事を行っていた建設工事の関係者が、車で帰社途中に、残土処理場の横の林道を走行していたところ、林道上に横向けに倒れている被災者を発見したもの。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","9","その他","99","分類不能","999","分類不能","99","分類不能"
"54","2015","平成","27","10","19~20","被災者は、真空成形機を使用してプラスチックの成形加工を行っていたが、加工中のプラスチックに異常が無いかどうか確かめようとして、機械の中を確認したところ、頭部を挟まれたもの。","1","製造業","108","化学工業","10805","プラスチック製品製造業","10~29","1","動力機械","16","一般動力機械","169","その他の一般動力機械","7","はさまれ、巻き込まれ"
"55","2015","平成","27","2","14~15","平成27年2月6日、午後2時15分頃、被災者は、林業現場で伐採された間伐材を積載し、トラックで林道を走行していたが、当該林道を横断している側溝に設置してあったグレーチングが外れているのに気付いたため、同所の手前(下り方向)でエンジンをかけた状態でトラックを止め、運転席を降りて同グレーチングを直していたところ、逸走し始めた自分のトラックに轢かれ、「外傷性ショック」により死亡したもの。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"56","2015","平成","27","8","5~6","被災者は、トラクターショベルを運転して鉄粉等の原材料をホッパーへ投入する作業を行っていたが、何らかの異常事態があり、鉄粉の配合槽上部へ上り墜落防止用手すり(高さ1.1メートル、中さん2段、金網張り)の内側(開口部側)へ入ったところ、開口部から配合槽の中へ墜落した。配合槽内部に堆積していた鉄粉までの高さは約4.9メートルであった。被災者は安全帯を着用していなかった。","1","製造業","110","鉄鋼業","11001","製鉄・製鋼・圧延業","100~299","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","1","墜落、転落"
"57","2015","平成","27","1","15~16","林道建設工事現場において、被災者が単独で走行集材機械(フォワーダ)を操作して伐木した原木を荷台へ積み込んでいたところ、操作盤上のバーとブームの間に頭部をはさまれ死亡したもの。","3","建設業","301","土木工事業","30106","道路建設工事業","1~9","1","動力機械","17","車両系木材伐出機械等","172","走行集材機械","7","はさまれ、巻き込まれ"
"58","2015","平成","27","8","13~14","6階建てビル解体工事のうち、屋上階において外部仮設足場補強用の単管等部材の運搬作業に従事していた被災者が、同階南西角に設けられていた解体ガラ投棄用開口部(縦1.7m、横3.0m)から墜落したもの。開口部は各階のほぼ同位置に同サイズで設けられており、屋上階まで吹き抜け状となっていたため墜落高さは約21mとなるもの。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","414","開口部","1","墜落、転落"
"59","2015","平成","27","8","13~14","事業場所有の敷地内にて、チェーンソーを使用して、太さ50センチ、高さ20メートルの立木の造材作業を被災者含む2名の労働者で行っていた。事業者は2名の作業を離れた位置で傍観していたが、チェーンソーの音がしなくなったのでよく確認したところ、倒れている被災者を発見した。","3","建設業","301","土木工事業","30199","その他の土木工事業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"60","2015","平成","27","10","20~21","出張中、信号機付交差点を横断時に右折してきた乗用車にはねられ、翌日死亡したもの。","8","商業","801","卸売業","80109","その他の卸売業","1000~9999","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"61","2015","平成","27","5","0~1","5月2日の夜、「月を見る」と自宅の庭に出ていったところ、芝生の上に倒れているのを発見され、病院へ搬送されたが急性心臓死で1時間後に死亡が確認された。","12","教育・研究業","1201","教育・研究業","120102","ソフトウェア業","10~29","9","その他","92","起因物なし","921","起因物なし","90","その他"
"62","2015","平成","27","1","14~15","建設工事現場でアンカー工事を施工していた下請事業場が、工事に使用していた資材に不具合が生じたため、被災者が1人で予備の資材を事務所まで取りに戻る途中、高速道路を次のインターから北に約1キロメートル付近まで南進したところで、被災者が運転していたワゴン車が突然中央分離帯から反対車線に進入し、走ってきた対向車2台と立て続けに衝突した。被災者は全身を強く打ち、搬送先の病院で死亡した。","3","建設業","301","土木工事業","30199","その他の土木工事業","1~9","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
